自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
スバル,インプレッサWRX,GC8,1992/11～1996/08,EJ20,MT,ビスカス,ターボ アプライドA/B/C(センタービスカス車),2WAY,90640,,297868,LSD-181-LT2-qq-e-f1-3217,4996338006714,LSD 181 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1992/11～1996/08,EJ20,MT,ビスカス,ターボ アプライドA/B/C(センタービスカス車),2WAY,90640,,299808,LSD-181-FT2-qq-e-f1-2779,4996338006677,LSD 181 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,オープンデフ,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),1.5WAY,92400,,297846,LSD-180-CT15-qq-e-f1-2308,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,オープンデフ,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),1WAY,92400,,296790,LSD-180-CT-qq-e-f1-677,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,オープンデフ,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),1WAY,92400,,299804,LSD-180-FT-qq-e-f1-2042,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),1.5WAY,90640,,300338,LSD-181-LT15-qq-e-f1-1818,4996338006707,LSD 181 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),1WAY,90640,,296350,LSD-181-FT-qq-e-f1-3986,4996338006653,LSD 181 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),2WAY,90640,,297330,LSD-181-LT2-qq-e-f1-3706,4996338006714,LSD 181 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1996/09～1997/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドD(センタービスカス車),2WAY,90640,,301812,LSD-181-FT2-qq-e-f1-2778,4996338006677,LSD 181 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,オープンデフ/ヘリカル,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),1.5WAY,92400,,297848,LSD-180-CT15-qq-e-f1-2776,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,オープンデフ/ヘリカル,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),1WAY,92400,,299342,LSD-180-FT-qq-e-f1-2043,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,オープンデフ/ヘリカル,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),1WAY,92400,,299799,LSD-180-CT-qq-e-f1-1128,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),1.5WAY,90640,,301363,LSD-181-LT15-qq-e-f1-1819,4996338006707,LSD 181 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),1WAY,90640,,298285,LSD-181-FT-qq-e-f1-3987,4996338006653,LSD 181 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),2WAY,90640,,296352,LSD-181-FT2-qq-e-f1-4619,4996338006677,LSD 181 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1997/09～1998/08,EJ20,MT,ビスカス,ターボ WRX/WRX-RA<br>アプライドE(センタービスカス車),2WAY,90640,,299358,LSD-181-LT2-qq-e-f1-5083,4996338006714,LSD 181 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,オープンデフ/ヘリカル,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),1.5WAY,92400,,300835,LSD-180-CT15-qq-e-f1-2307,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,オープンデフ/ヘリカル,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),1WAY,92400,,296802,LSD-180-FT-qq-e-f1-5228,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,オープンデフ/ヘリカル,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),1WAY,92400,,299338,LSD-180-CT-qq-e-f1-2524,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,シュアトラック,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),1.5WAY,92400,,300366,LSD-183-LT15-qq-e-f1-5089,4996338006868,LSD 183 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,シュアトラック,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),1WAY,92400,,300897,LSD-183-FT-qq-e-f1-2094,4996338006820,LSD 183 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,シュアトラック,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),2WAY,92400,,297905,LSD-183-FT2-qq-e-f1-411,4996338006837,LSD 183 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX,GC8,1998/09～2000/08,EJ20,MT,シュアトラック,ターボ WRX/WRX-RA<br>アプライドF/G(センタービスカス車),2WAY,92400,,299405,LSD-183-LT2-qq-e-f1-2318,4996338006875,LSD 183 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,オープンデフ/シュアトラック/ヘリカル,ターボ アプライドA～G(スペックC含む、センターDCCD車),1.5WAY,92400,,298877,LSD-184-CT15-qq-e-f1-4174,4996338006929,LSD 184 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,オープンデフ/シュアトラック/ヘリカル,ターボ アプライドA～G(スペックC含む、センターDCCD車),1WAY,92400,,298360,LSD-184-FT-qq-e-f1-2124,4996338006936,LSD 184 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,オープンデフ/シュアトラック/ヘリカル,ターボ アプライドA～G(スペックC含む、センターDCCD車),1WAY,92400,,301868,LSD-184-CT-qq-e-f1-5261,4996338006912,LSD 184 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,オープンデフ/シュアトラック/ヘリカル,ターボ アプライドA～G(センタービスカス車),1.5WAY,92400,,296871,LSD-184-CT15-qq-e-f1-4628,4996338006929,LSD 184 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,オープンデフ/シュアトラック/ヘリカル,ターボ アプライドA～G(センタービスカス車),1WAY,92400,,298359,LSD-184-CT-qq-e-f1-768,4996338006912,LSD 184 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,オープンデフ/シュアトラック/ヘリカル,ターボ アプライドA～G(センタービスカス車),1WAY,92400,,301409,LSD-184-FT-qq-e-f1-2123,4996338006936,LSD 184 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(スペックC含む、センターDCCD車),1.5WAY,92400,,299375,LSD-182-LT15-qq-e-f1-149k,4996338006783,LSD 182 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(スペックC含む、センターDCCD車),1WAY,92400,,300868,LSD-182-FT-qq-e-f1-188k,4996338006745,LSD 182 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(スペックC含む、センターDCCD車),2WAY,92400,,298305,LSD-182-LT2-qq-e-f1-208k,4996338006790,LSD 182 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(スペックC含む、センターDCCD車),2WAY,92400,,298843,LSD-182-FT2-qq-e-f1-207k,4996338006752,LSD 182 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(センタービスカス車),1.5WAY,92400,,299818,LSD-182-LT15-qq-e-f1-1821,4996338006783,LSD 182 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(センタービスカス車),1WAY,92400,,299365,LSD-182-FT-qq-e-f1-1599,4996338006745,LSD 182 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(センタービスカス車),2WAY,92400,,297334,LSD-182-FT2-qq-e-f1-4622,4996338006752,LSD 182 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GDB,2000/10～2007/06,EJ20,MT,機械式,ターボ アプライドA～G(センタービスカス車),2WAY,92400,,300879,LSD-182-LT2-qq-e-f1-5086,4996338006790,LSD 182 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック,ターボ,1.5WAY,92400,,296872,LSD-184-CT15-qq-e-f1-936,4996338006929,LSD 184 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック,ターボ,1WAY,92400,,300376,LSD-184-FT-qq-e-f1-3505,4996338006936,LSD 184 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック,ターボ,1WAY,92400,,301404,LSD-184-CT-qq-e-f1-4368,4996338006912,LSD 184 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,1.5WAY,92400,,298301,LSD-182-LT15-qq-e-f1-1822,4996338006783,LSD 182 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,1WAY,92400,,300869,LSD-182-FT-qq-e-f1-2960,4996338006745,LSD 182 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,2WAY,92400,,299367,LSD-182-FT2-qq-e-f1-5084,4996338006752,LSD 182 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GRB,2007/10～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,2WAY,92400,,301377,LSD-182-LT2-qq-e-f1-3711,4996338006790,LSD 182 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GRF,2009/02～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,1.5WAY,102080,,301576,LSD-684-LT15-qq-e-f1-3268,4996338004451,LSD 684 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GRF,2009/02～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,1WAY,102080,,297568,LSD-684-FT-qq-e-f1-5287,4996338004413,LSD 684 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GRF,2009/02～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,2WAY,102080,,298568,LSD-684-LT2-qq-e-f1-4189,4996338004468,LSD 684 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GRF,2009/02～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,2WAY,102080,,299052,LSD-684-FT2-qq-e-f1-1399,4996338004420,LSD 684 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック,ターボ,1.5WAY,92400,,296870,LSD-184-CT15-qq-e-f1-2781,4996338006929,LSD 184 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック,ターボ,1WAY,92400,,298874,LSD-184-CT-qq-e-f1-4040,4996338006912,LSD 184 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック,ターボ,1WAY,92400,,301410,LSD-184-FT-qq-e-f1-3506,4996338006936,LSD 184 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,,,105000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,1.5WAY,92400,,296820,LSD-182-LT15-qq-e-f1-1823,4996338006783,LSD 182 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,1WAY,92400,,300347,LSD-182-FT-qq-e-f1-4335,4996338006745,LSD 182 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,2WAY,92400,,296372,LSD-182-FT2-qq-e-f1-406,4996338006752,LSD 182 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GVB,2010/07～2014/08,EJ20,MT,シュアトラック/機械式,ターボ,2WAY,92400,,301378,LSD-182-LT2-qq-e-f1-3712,4996338006790,LSD 182 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,105000
スバル,インプレッサWRX STi,GVF,2010/07～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,1.5WAY,102080,,300083,LSD-684-LT15-qq-e-f1-3269,4996338004451,LSD 684 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GVF,2010/07～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,1WAY,102080,,300070,LSD-684-FT-qq-e-f1-1280,4996338004413,LSD 684 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GVF,2010/07～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,2WAY,102080,,298558,LSD-684-FT2-qq-e-f1-5132,4996338004420,LSD 684 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサWRX STi,GVF,2010/07～2014/08,EJ25,5AT,ビスカス,ターボ Aライン,2WAY,102080,,299057,LSD-684-LT2-qq-e-f1-1403,4996338004468,LSD 684 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,VDC(トラクションコントロール)付車に装着した場合VDCが正しく作動しない可能性があります。,,116000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT,オープンデフ/ヘリカル,ターボ,1.5WAY,92400,,298278,LSD-180-CT15-qq-e-f1-4617,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT,オープンデフ/ヘリカル,ターボ,1WAY,92400,,299345,LSD-180-FT-qq-e-f1-5229,4996338006622,LSD 180 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT,オープンデフ/ヘリカル,ターボ,1WAY,92400,,301348,LSD-180-CT-qq-e-f1-2039,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT/AT,ビスカス/シュアトラック,ターボ,1.5WAY,90640,,298839,LSD-181-LT15-qq-e-f1-4620,4996338006707,LSD 181 LT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT/AT,ビスカス/シュアトラック,ターボ,1WAY,90640,,300850,LSD-181-FT-qq-e-f1-692,4996338006653,LSD 181 FT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT/AT,ビスカス/シュアトラック,ターボ,2WAY,90640,,299350,LSD-181-FT2-qq-e-f1-5329,4996338006677,LSD 181 FT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサスポーツワゴン,GF8,1993/10～1998/08,EJ20,MT/AT,ビスカス/シュアトラック,ターボ,2WAY,90640,,300340,LSD-181-LT2-qq-e-f1-404,4996338006714,LSD 181 LT2,CUSCO,LSD SPEC-F type-RS 2WAY,type-RS Spec-F,リア,,,103000
スバル,インプレッサスポーツワゴン,GF8,1998/09～2000/08,EJ20,MT,オープンデフ/ヘリカル,ターボ,1.5WAY,92400,,301352,LSD-180-CT15-qq-e-f1-4618,4996338006615,LSD 180 CT15,CUSCO,LSD SPEC-F type-RS 1.5WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
スバル,インプレッサスポーツワゴン,GF8,1998/09～2000/08,EJ20,MT,オープンデフ/ヘリカル,ターボ,1WAY,92400,,299800,LSD-180-CT-qq-e-f1-5226,4996338006608,LSD 180 CT,CUSCO,LSD SPEC-F type-RS 1WAY,type-RS Spec-F,フロント,1998/01～(ヘリカルLSD装着車)はサイドシャフト38415AA010×2、スナップリング805028011×2交換で装着可能になります。,,105000
