自動車メーカー,車種,型式,年式,エンジン,ミッション,標準デフ,適合詳細,タイプ,販売価格,Camp価格,商品ID,物販コード,JANコード,メーカー品番,メーカー名,商品名,商品,取付位置,備考,注意事項,定価
日産,スカイラインGT-R,BNR32,1989/08～1993/01,RB26DETT,MT,機械式,,1WAY,99440,,296497,LSD-271-ET-qq-e-f1-4483,4996338103109,LSD 271 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,スカイラインGT-R,BNR32,1989/08～1993/01,RB26DETT,MT,機械式,,2WAY,99440,,300992,LSD-271-KT2-qq-e-f1-839,4996338103185,LSD 271 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,スカイラインGT-R,BNR32,1989/08～1993/01,RB26DETT,MT,機械式,,2WAY,99440,,301983,LSD-271-ET2-qq-e-f1-3107,4996338103116,LSD 271 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,スカイラインGT-R,BNR32,1989/08～1993/01,RB26DETT,MT,機械式,,,99440,,298007,LSD-271-KT15-qq-e-f1-54k,4996338103178,LSD 271 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,スカイラインGT-R,BNR32,1989/08～1994/12,RB26DETT,MT,オープンデフ,,1WAY,90640,,296666,LSD-137-AT-qq-e-f1-82k,4996338007797,LSD 137 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,103000
日産,スカイラインGT-R,BNR32,1989/08～1994/12,RB26DETT,MT,オープンデフ,,1WAY,90640,,297157,LSD-137-BT-qq-e-f1-83k,4996338007803,LSD 137 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,103000
日産,スカイラインGT-R,BNR32,1989/08～1994/12,RB26DETT,MT,オープンデフ,,,90640,,299125,LSD-137-BT15-qq-e-f1-7k,4996338007810,LSD 137 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,103000
日産,スカイラインGT-R,BNR32,1993/01～1994/12,RB26DETT,MT,機械式,,1WAY,103840,,300302,LSD-169-ET-qq-e-f1-3410,4996338006417,LSD 169 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR32,1993/01～1994/12,RB26DETT,MT,機械式,,2WAY,103840,,300805,LSD-169-ET2-qq-e-f1-4821,4996338006424,LSD 169 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR32,1993/01～1994/12,RB26DETT,MT,機械式,,2WAY,103840,,301789,LSD-169-KT2-qq-e-f1-3416,4996338006462,LSD 169 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR32,1993/01～1994/12,RB26DETT,MT,機械式,,,103840,,298814,LSD-169-KT15-qq-e-f1-4823,4996338006455,LSD 169 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,LSD,アクティブLSD車を除く,1WAY,103840,,299300,LSD-169-ET-qq-e-f1-158,4996338006417,LSD 169 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,LSD,アクティブLSD車を除く,2WAY,103840,,297300,LSD-169-KT2-qq-e-f1-3923,4996338006462,LSD 169 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,LSD,アクティブLSD車を除く,2WAY,103840,,299301,LSD-169-ET2-qq-e-f1-3917,4996338006424,LSD 169 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,LSD,アクティブLSD車を除く,,103840,,300809,LSD-169-KT15-qq-e-f1-2019,4996338006455,LSD 169 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,機械式,,1WAY,90640,,296667,LSD-137-AT-qq-e-f1-84k,4996338007797,LSD 137 AT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,103000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,機械式,,1WAY,90640,,296668,LSD-137-BT-qq-e-f1-85k,4996338007803,LSD 137 BT,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,フロント,,,103000
日産,スカイラインGT-R,BNR34,1999/01～2002/08,RB26DETT,MT,機械式,,,90640,,300633,LSD-137-BT15-qq-e-f1-8k,4996338007810,LSD 137 BT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,フロント,,,103000
日産,スカイラインクロスオーバー,J50/NJ50,2009/07～2016/06,VQ37VHR,7AT,オープンデフ,,1WAY,103840,,296913,LSD-253-ET-qq-e-f1-1195,4996338005175,LSD 253 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインクロスオーバー,J50/NJ50,2009/07～2016/06,VQ37VHR,7AT,オープンデフ,,2WAY,103840,,298401,LSD-253-ET2-qq-e-f1-1198,4996338005182,LSD 253 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインクロスオーバー,J50/NJ50,2009/07～2016/06,VQ37VHR,7AT,オープンデフ,,2WAY,103840,,300942,LSD-253-KT2-qq-e-f1-4419,4996338005229,LSD 253 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,スカイラインクロスオーバー,J50/NJ50,2009/07～2016/06,VQ37VHR,7AT,オープンデフ,,,103840,,297948,LSD-253-KT15-qq-e-f1-791,4996338005212,LSD 253 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,HM35,2001/10～2004/08,VQ30DD,AT,オープンデフ,2WD<br>アクティブLSD車を除く,1WAY,103840,,301925,LSD-253-ET-qq-e-f1-1653,4996338005175,LSD 253 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,HM35,2001/10～2004/08,VQ30DD,AT,オープンデフ,2WD<br>アクティブLSD車を除く,2WAY,103840,,298403,LSD-253-ET2-qq-e-f1-4923,4996338005182,LSD 253 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,HM35,2001/10～2004/08,VQ30DD,AT,オープンデフ,2WD<br>アクティブLSD車を除く,2WAY,103840,,299920,LSD-253-KT2-qq-e-f1-794,4996338005229,LSD 253 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,HM35,2001/10～2004/08,VQ30DD,AT,オープンデフ,2WD<br>アクティブLSD車を除く,,103840,,299439,LSD-253-KT15-qq-e-f1-3031,4996338005212,LSD 253 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,M35,2003/06～2004/08,VQ35DE,6MT,オープンデフ,,1WAY,103840,,299449,LSD-254-ET-qq-e-f1-4424,4996338005250,LSD 254 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,M35,2003/06～2004/08,VQ35DE,6MT,オープンデフ,,2WAY,103840,,298416,LSD-254-ET2-qq-e-f1-2158,4996338005267,LSD 254 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,M35,2003/06～2004/08,VQ35DE,6MT,オープンデフ,,2WAY,103840,,298418,LSD-254-KT2-qq-e-f1-4068,4996338005304,LSD 254 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,M35,2003/06～2004/08,VQ35DE,6MT,オープンデフ,,,103840,,296931,LSD-254-KT15-qq-e-f1-4067,4996338005298,LSD 254 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,NM35,2001/10～2004/08,VQ25DET,AT,オープンデフ,4WD<br>アクティブLSD車を除く,1WAY,103840,,297937,LSD-253-ET-qq-e-f1-2612,4996338005175,LSD 253 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,NM35,2001/10～2004/08,VQ25DET,AT,オープンデフ,4WD<br>アクティブLSD車を除く,2WAY,103840,,296917,LSD-253-ET2-qq-e-f1-4061,4996338005182,LSD 253 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,NM35,2001/10～2004/08,VQ25DET,AT,オープンデフ,4WD<br>アクティブLSD車を除く,2WAY,103840,,300943,LSD-253-KT2-qq-e-f1-4930,4996338005229,LSD 253 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,NM35,2001/10～2004/08,VQ25DET,AT,オープンデフ,4WD<br>アクティブLSD車を除く,,103840,,297949,LSD-253-KT15-qq-e-f1-792,4996338005212,LSD 253 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,PM35,2004/08～2007/06,VQ35DE,AT,オープンデフ,2WD<br>アクティブLSD車を除く,1WAY,103840,,297936,LSD-253-ET-qq-e-f1-1654,4996338005175,LSD 253 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,PM35,2004/08～2007/06,VQ35DE,AT,オープンデフ,2WD<br>アクティブLSD車を除く,2WAY,103840,,299917,LSD-253-ET2-qq-e-f1-263,4996338005182,LSD 253 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,PM35,2004/08～2007/06,VQ35DE,AT,オープンデフ,2WD<br>アクティブLSD車を除く,2WAY,103840,,300941,LSD-253-KT2-qq-e-f1-3544,4996338005229,LSD 253 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,PM35,2004/08～2007/06,VQ35DE,AT,オープンデフ,2WD<br>アクティブLSD車を除く,,103840,,299440,LSD-253-KT15-qq-e-f1-4417,4996338005212,LSD 253 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,WGC34,1998/08～2001/10,RB25DE/RB25DET,AT,ビスカス,,1WAY,99440,,298454,LSD-270-ET-qq-e-f1-3088,4996338102973,LSD 270 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGC34,1998/08～2001/10,RB25DE/RB25DET,AT,ビスカス,,2WAY,99440,,299969,LSD-270-ET2-qq-e-f1-2171,4996338102980,LSD 270 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGC34,1998/08～2001/10,RB25DE/RB25DET,AT,ビスカス,,2WAY,99440,,301980,LSD-270-KT2-qq-e-f1-4093,4996338103055,LSD 270 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGC34,1998/08～2001/10,RB25DE/RB25DET,AT,ビスカス,,,99440,,299986,LSD-270-KT15-qq-e-f1-55k,4996338103048,LSD 270 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGNC34,1996/09～1998/08,RB25DET,AT,ビスカス,,1WAY,99440,,297459,LSD-270-ET-qq-e-f1-97k,4996338102973,LSD 270 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGNC34,1996/09～1998/08,RB25DET,AT,ビスカス,,2WAY,99440,,299967,LSD-270-ET2-qq-e-f1-117k,4996338102980,LSD 270 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGNC34,1996/09～1998/08,RB25DET,AT,ビスカス,,2WAY,99440,,300473,LSD-270-KT2-qq-e-f1-5003,4996338103055,LSD 270 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGNC34,1996/09～1998/08,RB25DET,AT,ビスカス,,,99440,,300984,LSD-270-KT15-qq-e-f1-56k,4996338103048,LSD 270 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,1WAY,103840,,298808,LSD-169-ET-qq-e-f1-3411,4996338006417,LSD 169 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,2WAY,103840,,299306,LSD-169-KT2-qq-e-f1-1101,4996338006462,LSD 169 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,2WAY,103840,,300303,LSD-169-ET2-qq-e-f1-4822,4996338006424,LSD 169 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,WGNC34,1998/08～2001/10,RB26DET,MT,,,,103840,,300810,LSD-169-KT15-qq-e-f1-3922,4996338006455,LSD 169 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,1WAY,99440,,301494,LSD-270-ET-qq-e-f1-2174,4996338102973,LSD 270 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,2WAY,99440,,299484,LSD-270-KT2-qq-e-f1-1230,4996338103055,LSD 270 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,2WAY,99440,,301496,LSD-270-ET2-qq-e-f1-818,4996338102980,LSD 270 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ステージア,WHC34,1997/08～2001/10,RB20DE,AT,ビスカス,,,99440,,296495,LSD-270-KT15-qq-e-f1-57k,4996338103048,LSD 270 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,1WAY,99440,,297435,LSD-264-ET-qq-e-f1-4077,4996338102850,LSD 264 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,2WAY,99440,,296951,LSD-264-KT2-qq-e-f1-1699,4996338102928,LSD 264 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,2WAY,99440,,301472,LSD-264-ET2-qq-e-f1-2162,4996338102867,LSD 264 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,セフィーロ,A31,1988/09～1994/08,RB20DE/RB20DET/RB25DE,MT/AT,ビスカス,,,99440,,299468,LSD-264-KT15-qq-e-f1-58k,4996338102911,LSD 264 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,1WAY,103840,,296914,LSD-253-ET-qq-e-f1-4060,4996338005175,LSD 253 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,2WAY,103840,,299918,LSD-253-ET2-qq-e-f1-264,4996338005182,LSD 253 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,2WAY,103840,,299919,LSD-253-KT2-qq-e-f1-1662,4996338005229,LSD 253 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フーガ,PY50/GY50/PNY50,2004/10～2009/11,VQ35DE/VK45DE,AT,オープンデフ,,,103840,,300940,LSD-253-KT15-qq-e-f1-793,4996338005212,LSD 253 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,1WAY,99440,,299934,LSD-263-ET-qq-e-f1-3047,4996338102737,LSD 263 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,2WAY,99440,,297426,LSD-263-KT2-qq-e-f1-3553,4996338102805,LSD 263 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,2WAY,99440,,298422,LSD-263-ET2-qq-e-f1-4072,4996338102744,LSD 263 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,フェアレディZ,Z32,1989/07～2000/07,VG30DE,MT/AT,ビスカス,,,99440,,299460,LSD-263-KT15-qq-e-f1-59k,4996338102799,LSD 263 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,1WAY,103840,,300923,LSD-252-ET-qq-e-f1-2147,4996338005090,LSD 252 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,2WAY,103840,,297420,LSD-252-ET2-qq-e-f1-4398,4996338005106,LSD 252 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,2WAY,103840,,297933,LSD-252-KT2-qq-e-f1-4914,4996338005144,LSD 252 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,AT,ビスカス,,,103840,,297930,LSD-252-KT15-qq-e-f1-4913,4996338005137,LSD 252 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,1WAY,103840,,298378,LSD-251-ET-qq-e-f1-4389,4996338005014,LSD 251 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,2WAY,103840,,299900,LSD-251-ET2-qq-e-f1-779,4996338005021,LSD 251 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,2WAY,103840,,301915,LSD-251-KT2-qq-e-f1-4394,4996338005069,LSD 251 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z33,2002/07～2008/12,VQ35DE/VQ35HR,MT,ビスカス,,,103840,,301914,LSD-251-KT15-qq-e-f1-2144,4996338005052,LSD 251 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,1WAY,103840,,297419,LSD-252-ET-qq-e-f1-1648,4996338005090,LSD 252 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,2WAY,103840,,297927,LSD-252-ET2-qq-e-f1-250,4996338005106,LSD 252 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,2WAY,103840,,299422,LSD-252-KT2-qq-e-f1-1651,4996338005144,LSD 252 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,AT,ビスカス,,,103840,,298395,LSD-252-KT15-qq-e-f1-4404,4996338005137,LSD 252 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,1WAY,103840,,298902,LSD-251-ET-qq-e-f1-242,4996338005014,LSD 251 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,2WAY,103840,,297402,LSD-251-ET2-qq-e-f1-243,4996338005021,LSD 251 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,2WAY,103840,,301438,LSD-251-KT2-qq-e-f1-4903,4996338005069,LSD 251 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,118000
日産,フェアレディZ,Z34,2008/12～,VQ37VHR,MT,ビスカス,,,103840,,296899,LSD-251-KT15-qq-e-f1-3014,4996338005052,LSD 251 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,118000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,1WAY,99440,,300445,LSD-264-ET-qq-e-f1-3562,4996338102850,LSD 264 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,2WAY,99440,,301484,LSD-264-KT2-qq-e-f1-1700,4996338102928,LSD 264 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,2WAY,99440,,302127,LSD-264-ET2-qq-e-f1-293,4996338102867,LSD 264 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1993/01～1996/12,RB25DE,AT,ビスカス,,,99440,,297975,LSD-264-KT15-qq-e-f1-64k,4996338102911,LSD 264 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,1WAY,99440,,299456,LSD-263-ET-qq-e-f1-4947,4996338102737,LSD 263 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,2WAY,99440,,297427,LSD-263-KT2-qq-e-f1-4953,4996338102805,LSD 263 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,2WAY,99440,,299459,LSD-263-ET2-qq-e-f1-4946,4996338102744,LSD 263 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC34,1994/01～1996/12,RB25DET,AT,ビスカス,,,99440,,296466,LSD-263-KT15-qq-e-f1-63k,4996338102799,LSD 263 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,1WAY,99440,,299488,LSD-271-ET-qq-e-f1-2189,4996338103109,LSD 271 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,2WAY,99440,,298960,LSD-271-KT2-qq-e-f1-3595,4996338103185,LSD 271 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,2WAY,99440,,300988,LSD-271-ET2-qq-e-f1-2186,4996338103116,LSD 271 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,オープンデフ,,,99440,,299497,LSD-271-KT15-qq-e-f1-66k,4996338103178,LSD 271 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,1WAY,99440,,297458,LSD-270-ET-qq-e-f1-4454,4996338102973,LSD 270 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,2WAY,99440,,296968,LSD-270-ET2-qq-e-f1-2172,4996338102980,LSD 270 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,2WAY,99440,,298953,LSD-270-KT2-qq-e-f1-4474,4996338103055,LSD 270 KT2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,GC35,1997/06～2002/08,RB25DET/RB25DE,AT,ビスカス,,,99440,,296496,LSD-270-KT15-qq-e-f1-65k,4996338103048,LSD 270 KT15,CUSCO,LSD SPEC-F type-MZ 1.5WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,HC33/HCC33,1988/07～1993/01,RB20DE/RB20DET,MT/AT,ビスカス,,1WAY,99440,,301470,LSD-264-ET-qq-e-f1-4964,4996338102850,LSD 264 ET,CUSCO,LSD SPEC-F type-MZ 1WAY,type-MZ Spec-F,リア,,,113000
日産,ローレル,HC33/HCC33,1988/07～1993/01,RB20DE/RB20DET,MT/AT,ビスカス,,2WAY,99440,,297438,LSD-264-ET2-qq-e-f1-3557,4996338102867,LSD 264 ET2,CUSCO,LSD SPEC-F type-MZ 2WAY,type-MZ Spec-F,リア,,,113000
