自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
トヨタ,オーパ,ZCT10,H14/5～H17/4,1800～2000,グレードi・4輪ディスク,フロント,11100,,279864,SSY-EP380-qq-e-95k,SSY-EP380-qq-e-d-95k,4515693313802,EP380,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーパ,ZCT10,H14/5～H17/4,1800～2000,グレードi・4輪ディスクを除く,フロント,11100,,279903,SSY-EP382-qq-e-96k,SSY-EP382-qq-e-d-96k,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーパ,ZCT10/ACT10,H12/4～H13/12,1800～2000,ZCT10(グレードiを除く)/ACT10(グレードa),フロント,11100,,279901,SSY-EP382-qq-e-91k,SSY-EP382-qq-e-d-91k,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーパ,ZCT10/ACT10,H13/12～H14/5,1800～2000,ZCT10(グレードiを除く)/ACT10(グレードa),フロント,11100,,279902,SSY-EP382-qq-e-93k,SSY-EP382-qq-e-d-93k,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,NZE151H/NZE154H/ZRE152H/ZRE154H,H18/10～H24/6,1500～1800,,フロント,11100,,280471,SSY-EP449-qq-e-97k,SSY-EP449-qq-e-d-97k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,NZE151H/NZE154H/ZRE152H/ZRE154H,H18/10～H24/6,1500～1800,,リア,11100,,280324,SSY-EP434-qq-e-5969k,SSY-EP434-qq-e-d-5969k,4515693314342,EP434,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,NZE181H,H24/8～H30/3,1500,,フロント,11100,,280472,SSY-EP449-qq-e-98k,SSY-EP449-qq-e-d-98k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,NZE181H,H24/8～H30/3,1500,,リア,11100,,280642,SSY-EP479-qq-e-5970k,SSY-EP479-qq-e-d-5970k,4515693314793,EP479,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,NZE184H/NRE185H/ZRE186H,H24/8～H30/3,1200～1800,RS除く,フロント,11100,,280473,SSY-EP449-qq-e-99k,SSY-EP449-qq-e-d-99k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,NZE184H/NRE185H/ZRE186H,H24/8～H30/3,1200～1800,RS除く,リア,11100,,280325,SSY-EP434-qq-e-5971k,SSY-EP434-qq-e-d-5971k,4515693314342,EP434,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,ZRE186H,H24/8～H30/3,1800,RS,フロント,11100,,280501,SSY-EP459-qq-e-100k,SSY-EP459-qq-e-d-100k,4515693314595,EP459,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,オーリス,ZRE186H,H24/8～H30/3,1800,RS,リア,11100,,280326,SSY-EP434-qq-e-5972k,SSY-EP434-qq-e-d-5972k,4515693314342,EP434,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,ガイア,ACM10G/CXM10G/SXM15G,H13/4～H16/9,2000～2200,,フロント,11100,,279674,SSY-EP360-qq-e-102k,SSY-EP360-qq-e-d-102k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,ガイア,SXM10G/SXM15G/CXM10G,H10/5～H13/4,2000～2200,リアドラム,フロント,11100,,279274,SSY-EP294-qq-e-101k,SSY-EP294-qq-e-d-101k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV30,H13/10～H18/1,2400,,フロント,11100,,280103,SSY-EP404-qq-e-112k,SSY-EP404-qq-e-d-112k,4515693314045,EP404,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV30,H13/10～H18/1,2400,,リア,11100,,280032,SSY-EP397-qq-e-5981k,SSY-EP397-qq-e-d-5981k,4515693313970,EP397,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV35,H13/10～H18/1,2400,,フロント,11100,,280104,SSY-EP404-qq-e-113k,SSY-EP404-qq-e-d-113k,4515693314045,EP404,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV35,H13/10～H18/1,2400,,リア,11100,,278448,SSY-EP168-qq-e-5982k,SSY-EP168-qq-e-d-5982k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV40,H18/1～H23/7,2400,,フロント,11100,,280807,SSY-EP515-qq-e-114k,SSY-EP515-qq-e-d-114k,4515693315158,EP515,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV40,H18/1～H23/7,2400,,リア,11100,,280514,SSY-EP460-qq-e-5983k,SSY-EP460-qq-e-d-5983k,4515693314601,EP460,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV45,H18/1～H23/7,2400,,フロント,11100,,280808,SSY-EP515-qq-e-115k,SSY-EP515-qq-e-d-115k,4515693315158,EP515,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,ACV45,H18/1～H23/7,2400,,リア,11100,,280033,SSY-EP397-qq-e-5984k,SSY-EP397-qq-e-d-5984k,4515693313970,EP397,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,MCV21,H11/8～H13/10,2500,,フロント,11100,,279677,SSY-EP360-qq-e-111k,SSY-EP360-qq-e-d-111k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,MCV21,H8/12～H11/8,2500,,フロント,11100,,279676,SSY-EP360-qq-e-109k,SSY-EP360-qq-e-d-109k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,MCV21,H8/12～H11/8,2500,,リア,11100,,278447,SSY-EP168-qq-e-5980k,SSY-EP168-qq-e-d-5980k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV10/SV11/CV10/CV11,S57/3～S61/8,1800～2000,,フロント,11100,,278232,SSY-EP076-qq-e-103k,SSY-EP076-qq-e-d-103k,4515693310764,EP076,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV20/SV22/CV20,S61/8～H2/7,1800～2000,,フロント,11100,,278233,SSY-EP076-qq-e-104k,SSY-EP076-qq-e-d-104k,4515693310764,EP076,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV21/SV25/VZV20,S61/8～H1/5,2000,4輪ディスク,フロント,11100,,278522,SSY-EP189-qq-e-9647k,SSY-EP189-qq-e-d-9647k,4515693311891,EP189,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV21/SV25/VZV20,S61/8～H1/5,2000,4輪ディスク,リア,11100,,278440,SSY-EP168-qq-e-5973k,SSY-EP168-qq-e-d-5973k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV21/SV25/VZV20,S61/8～H1/5,2000,リアドラム,フロント,11100,,278523,SSY-EP189-qq-e-9648k,SSY-EP189-qq-e-d-9648k,4515693311891,EP189,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV32/SV33/SV35,H1/5～H4/6,2000～2500,,リア,11100,,278441,SSY-EP168-qq-e-5974k,SSY-EP168-qq-e-d-5974k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV32/SV33/SV35/CV30,H4/6～H6/6,2000,4輪ディスク,リア,11100,,278443,SSY-EP168-qq-e-5976k,SSY-EP168-qq-e-d-5976k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV32/SV33/VZV32/VZV33,H4/6～H6/6,2000～2500,SV32/33(ツーリングパッケージ)/VZV32/33(V6プロミネント),リア,11100,,278442,SSY-EP168-qq-e-5975k,SSY-EP168-qq-e-d-5975k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV40/CV40,H6/6～H8/12,1800～2200,リアドラム,フロント,11100,,279275,SSY-EP294-qq-e-105k,SSY-EP294-qq-e-d-105k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV40/SV41/SV42/SV43/CV40,H6/6～H8/12,1800～2200,4輪ディスク,フロント,11100,,279276,SSY-EP294-qq-e-106k,SSY-EP294-qq-e-d-106k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SV40/SV41/SV42/SV43/CV40,H6/6～H8/12,1800～2200,4輪ディスク,リア,11100,,278444,SSY-EP168-qq-e-5977k,SSY-EP168-qq-e-d-5977k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SXV20,H11/8～H13/10,2200,,フロント,11100,,279278,SSY-EP294-qq-e-110k,SSY-EP294-qq-e-d-110k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SXV20,H8/12～H11/8,2000,,フロント,11100,,279277,SSY-EP294-qq-e-107k,SSY-EP294-qq-e-d-107k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SXV20,H8/12～H11/8,2000,,リア,11100,,278445,SSY-EP168-qq-e-5978k,SSY-EP168-qq-e-d-5978k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SXV25/MCV25,H8/12～H13/10,2200～2500,,フロント,11100,,279675,SSY-EP360-qq-e-108k,SSY-EP360-qq-e-d-108k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリ,SXV25/MCV25,H8/12～H13/10,2200～2500,,リア,11100,,278446,SSY-EP168-qq-e-5979k,SSY-EP168-qq-e-d-5979k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,MCV21W,H11/8～H13/9,2500,,フロント,11100,,279680,SSY-EP360-qq-e-120k,SSY-EP360-qq-e-d-120k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,MCV21W,H8/12～H11/8,2500,,フロント,11100,,279679,SSY-EP360-qq-e-118k,SSY-EP360-qq-e-d-118k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,MCV21W,H8/12～H11/8,2500,,リア,11100,,278451,SSY-EP168-qq-e-5987k,SSY-EP168-qq-e-d-5987k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,SXV20W,H11/11～H13/9,2200,,フロント,11100,,279281,SSY-EP294-qq-e-121k,SSY-EP294-qq-e-d-121k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,SXV20W,H11/8～H11/11,2200,,フロント,11100,,279280,SSY-EP294-qq-e-119k,SSY-EP294-qq-e-d-119k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,SXV20W,H8/12～H11/8,2200～,,フロント,11100,,279279,SSY-EP294-qq-e-116k,SSY-EP294-qq-e-d-116k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,SXV20W,H8/12～H11/8,2200～,,リア,11100,,278449,SSY-EP168-qq-e-5985k,SSY-EP168-qq-e-d-5985k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,SXV25W/MCV25W,H8/12～H13/9,2200～2500,,フロント,11100,,279678,SSY-EP360-qq-e-117k,SSY-EP360-qq-e-d-117k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリグラシア,SXV25W/MCV25W,H8/12～H13/9,2200～2500,,リア,11100,,278450,SSY-EP168-qq-e-5986k,SSY-EP168-qq-e-d-5986k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
トヨタ,カムリハイブリッド,AVV50,H23/9～H29/7,2500,,フロント,14100,,280812,SSY-EP515-qq-e-848k,SSY-EP515-qq-e-d-848k,4515693315158,EP515,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,60,8994
