自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,販売価格
スバル,インプレッサ,GRF,H21/2～,2500,ブレンボキャリパー非装着車,フロント,18500,,274964,SSM-EP417-qq-e-3576k,SSM-EP417-qq-e-d-3576k,4515693024173,EP417,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ,GRF,H21/2～,2500,ブレンボキャリパー非装着車,リア,18500,,275292,SSM-EP472-qq-e-8030k,SSM-EP472-qq-e-d-8030k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ,GVB/GVF,H22/6～,2000～2500,ブレンボ装着車,フロント,18500,,274650,SSM-EP357-qq-e-3578k,SSM-EP357-qq-e-d-3578k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ,GVB/GVF,H22/6～,2000～2500,ブレンボ装着車,リア,18500,,274323,SSM-EP291-qq-e-8032k,SSM-EP291-qq-e-d-8032k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ,GVF,H22/6～,2500,ブレンボ非装着車,フロント,18500,,274965,SSM-EP417-qq-e-3579k,SSM-EP417-qq-e-d-3579k,4515693024173,EP417,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ,GVF,H22/6～,2500,ブレンボ非装着車,リア,18500,,275293,SSM-EP472-qq-e-8033k,SSM-EP472-qq-e-d-8033k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア1POTキャリパー,フロント,18500,,274570,SSM-EP351-qq-e-3547k,SSM-EP351-qq-e-d-3547k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア1POTキャリパー,リア,18500,,274618,SSM-EP355-qq-e-8012k,SSM-EP355-qq-e-d-8012k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア2POTキャリパー,フロント,18500,,274569,SSM-EP351-qq-e-3546k,SSM-EP351-qq-e-d-3546k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,STiバージョン5/6・フロント4POT/リア2POTキャリパー,リア,18500,,273856,SSM-EP231-qq-e-8011k,SSM-EP231-qq-e-d-8011k,4515693022315,EP231,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H11/9～H12/8,2000,STIバージョン6・フロント2POT/リア2POTキャリパー,フロント,18500,,274545,SSM-EP348-qq-e-3554k,SSM-EP348-qq-e-d-3554k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H11/9～H12/8,2000,STIバージョン6・フロント2POT/リア2POTキャリパー,リア,18500,,273857,SSM-EP231-qq-e-8014k,SSM-EP231-qq-e-d-8014k,4515693022315,EP231,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STIバージョン3・フロント2POTキャリパー,フロント,18500,,274542,SSM-EP348-qq-e-3541k,SSM-EP348-qq-e-d-3541k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STIバージョン3・フロント2POTキャリパー,リア,18500,,273799,SSM-EP223-qq-e-8006k,SSM-EP223-qq-e-d-8006k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STiバージョン3・フロント4POTキャリパー,フロント,18500,,274566,SSM-EP351-qq-e-3542k,SSM-EP351-qq-e-d-3542k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H8/8～H9/9,2000,STiバージョン3・フロント4POTキャリパー,リア,18500,,273800,SSM-EP223-qq-e-8007k,SSM-EP223-qq-e-d-8007k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント2POT/リア1POTキャリパー,フロント,18500,,274543,SSM-EP348-qq-e-3545k,SSM-EP348-qq-e-d-3545k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント2POT/リア1POTキャリパー,リア,18500,,273802,SSM-EP223-qq-e-8010k,SSM-EP223-qq-e-d-8010k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア1POTキャリパー,フロント,18500,,274567,SSM-EP351-qq-e-3543k,SSM-EP351-qq-e-d-3543k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア1POTキャリパー,リア,18500,,273801,SSM-EP223-qq-e-8008k,SSM-EP223-qq-e-d-8008k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア2POTキャリパー,フロント,18500,,274568,SSM-EP351-qq-e-3544k,SSM-EP351-qq-e-d-3544k,4515693023510,EP351,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX STI/インプレッサスポーツワゴン,GC8/GF8,H9/9～H10/10,2000,STiバージョン4・フロント4POT/リア2POTキャリパー,リア,18500,,273855,SSM-EP231-qq-e-8009k,SSM-EP231-qq-e-d-8009k,4515693022315,EP231,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,WRX・SRX・フロント2POT/リア1POTキャリパー,フロント,18500,,274544,SSM-EP348-qq-e-3548k,SSM-EP348-qq-e-d-3548k,4515693023480,EP348,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GC8/GF8,H10/10～H12/8,2000,WRX・SRX・フロント2POT/リア1POTキャリパー,リア,18500,,274619,SSM-EP355-qq-e-8013k,SSM-EP355-qq-e-d-8013k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GDA/GD9/GGA/GG9,H12/8～H14/11,2000,GDA(NB-R除く),フロント,18500,,274793,SSM-EP386-qq-e-3556k,SSM-EP386-qq-e-d-3556k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサWRX/インプレッサスポーツワゴン,GDA/GD9/GGA/GG9,H12/8～H14/11,2000,GDA(NB-R除く),リア,18500,,274620,SSM-EP355-qq-e-8015k,SSM-EP355-qq-e-d-8015k,4515693023558,EP355,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサXV,GH2/GH3/GH6/GH7/GH8,H22/6～,1500～2000,XV含む,フロント,18500,,274798,SSM-EP386-qq-e-3580k,SSM-EP386-qq-e-d-3580k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサXV,GH2/GH3/GH6/GH7/GH8,H22/6～,1500～2000,XV含む,リア,18500,,274987,SSM-EP418-qq-e-8034k,SSM-EP418-qq-e-d-8034k,4515693024180,EP418,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GC2/GF1,H11/9～H12/8,1500,ABS付,フロント,18500,,274561,SSM-EP349-qq-e-3551k,SSM-EP349-qq-e-d-3551k,4515693023497,EP349,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GC4/GF3/GF4/GFA,H4/10～H8/8,1500～1800,ABS付,フロント,18500,,274166,SSM-EP272-qq-e-3529k,SSM-EP272-qq-e-d-3529k,4515693022728,EP272,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GC4/GF3/GF4/GFA,H4/10～H8/8,1500～1800,ABS付,リア,18500,,273792,SSM-EP223-qq-e-7999k,SSM-EP223-qq-e-d-7999k,4515693022230,EP223,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GC4/GF3/GF4/GFA,H4/10～H8/8,1500～1800,ABS無,フロント,18500,,274165,SSM-EP272-qq-e-3528k,SSM-EP272-qq-e-d-3528k,4515693022728,EP272,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GF1,H11/4～H11/9,1500,,フロント,18500,,274173,SSM-EP272-qq-e-3549k,SSM-EP272-qq-e-d-3549k,4515693022728,EP272,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GF1,H8/8～H11/4,1500,ABS付,フロント,18500,,274557,SSM-EP349-qq-e-3536k,SSM-EP349-qq-e-d-3536k,4515693023497,EP349,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC1/GF1,H8/8～H11/4,1500,ABS無,フロント,18500,,274172,SSM-EP272-qq-e-3537k,SSM-EP272-qq-e-d-3537k,4515693022728,EP272,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC2/GF2/GF5/GF6,H11/4～H11/9,1500～1800,,フロント,18500,,274560,SSM-EP349-qq-e-3550k,SSM-EP349-qq-e-d-3550k,4515693023497,EP349,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
スバル,インプレッサ/インプレッサスポーツワゴン,GC2/GF2/GF5/GF6,H8/8～H11/4,1500～2000,,フロント,18500,,274558,SSM-EP349-qq-e-3538k,SSM-EP349-qq-e-d-3538k,4515693023497,EP349,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,16672
