自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,SET価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,販売価格
ホンダ,グレイス,GM4/GM5/GM6/GM9,H26/12～,1500,,フロント,19100,,272343,MX72-EP473-qq-e-4078k,MX72-EP473-qq-e-d-4078k,4515693014730,EP473,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,クロスロード,RT1,H19/2～H22/8,1800,純正17インチホイール装着車,フロント,19100,,271965,MX72-EP392-qq-e-4079k,MX72-EP392-qq-e-d-4079k,4515693013924,EP392,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,クロスロード,RT1,H19/2～H22/8,1800,純正17インチホイール装着車,リア,19100,,272144,MX72-EP420-qq-e-8765k,MX72-EP420-qq-e-d-8765k,4515693014204,EP420,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,クロスロード,RT1/RT2/RT3/RT4,H19/2～H22/8,1800～2000,,フロント,19100,,271787,MX72-EP368-qq-e-4080k,MX72-EP368-qq-e-d-4080k,4515693013689,EP368,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,クロスロード,RT1/RT2/RT3/RT4,H19/2～H22/8,1800～2000,,リア,19100,,272145,MX72-EP420-qq-e-8766k,MX72-EP420-qq-e-d-8766k,4515693014204,EP420,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,コンチェルト,MA2,S63/6～H4/10,1600,4輪ディスク,リア,19100,,271211,MX72-EP210-qq-e-8804k,MX72-EP210-qq-e-d-8804k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ジェイド,FR4,H27/2～,1500,,フロント,19100,,272386,MX72-EP481-qq-e-4090k,MX72-EP481-qq-e-d-4090k,,EP481,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ジェイド,FR4,H27/2～,1500,,リア,19100,,271635,MX72-EP322-qq-e-8774k,MX72-EP322-qq-e-d-8774k,4515693013221,EP322,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EF3,S62/9～H3/9,1600,Si・4輪ディスク,リア,19100,,271204,MX72-EP210-qq-e-8775k,MX72-EP210-qq-e-d-8775k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EF9,H1/8～H3/9,1600,V-TEC,フロント,19100,,271188,MX72-EP177-qq-e-4091k,MX72-EP177-qq-e-d-4091k,4515693011777,EP177,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EF9,H1/8～H3/9,1600,V-TEC,リア,19100,,271205,MX72-EP210-qq-e-8776k,MX72-EP210-qq-e-d-8776k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EG4/EG8,H3/9～H7/9,1300～1500,ETi・AT/VTi・ABS無,フロント,19100,,271482,MX72-EP288-qq-e-4092k,MX72-EP288-qq-e-d-4092k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EG4/EG8/EG5,H3/9～H7/9,1300～1500,EG4/8(VTi・ABS付)/EG5(ABS付),フロント,19100,,271400,MX72-EP280-qq-e-4095k,MX72-EP280-qq-e-d-4095k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EG4/EG8/EG5,H3/9～H7/9,1300～1500,EG4/8(VTi・ABS付)/EG5(ABS付),リア,19100,,271207,MX72-EP210-qq-e-8778k,MX72-EP210-qq-e-d-8778k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EG5,H3/9～H7/9,1300～1500,ABS無,フロント,19100,,271484,MX72-EP288-qq-e-4094k,MX72-EP288-qq-e-d-4094k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EG5,H3/9～H7/9,1300～1500,ABS無,リア,19100,,271206,MX72-EP210-qq-e-8777k,MX72-EP210-qq-e-d-8777k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EG7/EG8,H3/9～H7/9,1300～1500,EG7(AT)/EG8(MX/ML/AT),フロント,19100,,271483,MX72-EP288-qq-e-4093k,MX72-EP288-qq-e-d-4093k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EH1,H3/9～H7/9,1600,RT-X,フロント,19100,,271485,MX72-EP288-qq-e-4097k,MX72-EP288-qq-e-d-4097k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EK2/EK3,H7/9～H12/9,1300～1500,EK2(4ドア・EL・AT)(3ドア・ABS付)/EK3(3ドア・Ri・ABS付),フロント,19100,,271486,MX72-EP288-qq-e-4100k,MX72-EP288-qq-e-d-4100k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EK3,H7/9～H12/9,1300～1500,4ドア・No.3200000～・Vi-RS除く,フロント,19100,,271488,MX72-EP288-qq-e-4103k,MX72-EP288-qq-e-d-4103k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EK3/EK3,H7/9～H12/9,1300～1500,EK3(4ドア・No.～3200000)/EK3(3ドア・VTi),フロント,19100,,271487,MX72-EP288-qq-e-4101k,MX72-EP288-qq-e-d-4101k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,EK3/EK5,H7/9～H12/9,1500～1600,EK3(4ドア・No.3200000～)/EK5(4ドア・RTi),フロント,19100,,271404,MX72-EP280-qq-e-4102k,MX72-EP280-qq-e-d-4102k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,ES1,H12/9～H15/9,1500,,フロント,19100,,271489,MX72-EP288-qq-e-4106k,MX72-EP288-qq-e-d-4106k,4515693012880,EP288,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,ES3,H12/9～H15/9,1700,,フロント,19100,,271406,MX72-EP280-qq-e-4107k,MX72-EP280-qq-e-d-4107k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,ES3,H12/9～H15/9,1700,,リア,19100,,271595,MX72-EP312-qq-e-8783k,MX72-EP312-qq-e-d-8783k,4515693013122,EP312,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,FD1,H17/9～H24/6,1800,,フロント,19100,,271966,MX72-EP392-qq-e-4109k,MX72-EP392-qq-e-d-4109k,4515693013924,EP392,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,FD1,H17/9～H24/6,1800,,リア,19100,,271597,MX72-EP312-qq-e-8785k,MX72-EP312-qq-e-d-8785k,4515693013122,EP312,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,FD2,H18/4～H24/6,2000,,フロント,19100,,271967,MX72-EP392-qq-e-4110k,MX72-EP392-qq-e-d-4110k,4515693013924,EP392,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック,FD2,H18/4～H24/6,2000,,リア,19100,,271598,MX72-EP312-qq-e-8786k,MX72-EP312-qq-e-d-8786k,4515693013122,EP312,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック/シビックフェリオ,EG6/EG9,H3/9～H7/9,1600,,フロント,19100,,271401,MX72-EP280-qq-e-4096k,MX72-EP280-qq-e-d-4096k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック/シビックフェリオ,EG6/EG9,H3/9～H7/9,1600,,リア,19100,,271208,MX72-EP210-qq-e-8779k,MX72-EP210-qq-e-d-8779k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック/シビックフェリオ,EK4/EK3,H7/9～H12/9,1600,EK4(3/4ドア)/EK3(フェリオ・Vi-RS),フロント,19100,,271405,MX72-EP280-qq-e-4104k,MX72-EP280-qq-e-d-4104k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビック/シビックフェリオ,EK4/EK3,H7/9～H12/9,1600,EK4(3/4ドア)/EK3(フェリオ・Vi-RS),リア,19100,,271210,MX72-EP210-qq-e-8781k,MX72-EP210-qq-e-d-8781k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,4輪ディスク,フロント,19100,,271403,MX72-EP280-qq-e-4099k,MX72-EP280-qq-e-d-4099k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,4輪ディスク,リア,19100,,271209,MX72-EP210-qq-e-8780k,MX72-EP210-qq-e-d-8780k,4515693012101,EP210,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,リアドラム,フロント,19100,,271402,MX72-EP280-qq-e-4098k,MX72-EP280-qq-e-d-4098k,4515693012804,EP280,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,EK9,H9/8～H12/9,1600,,フロント,19100,,271372,MX72-EP270-qq-e-4105k,MX72-EP270-qq-e-d-4105k,4515693012705,EP270,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,EK9,H9/8～H12/9,1600,,リア,19100,,271594,MX72-EP312-qq-e-8782k,MX72-EP312-qq-e-d-8782k,4515693013122,EP312,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,EP3,H14/1～H17/9,2000,,フロント,19100,,272078,MX72-EP406-qq-e-4108k,MX72-EP406-qq-e-d-4108k,4515693014068,EP406,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,EP3,H14/1～H17/9,2000,,リア,19100,,271596,MX72-EP312-qq-e-8784k,MX72-EP312-qq-e-d-8784k,4515693013122,EP312,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,FD2,H19/3～H24/6,2000,,フロント,19100,,272245,MX72-EP450-qq-e-4111k,MX72-EP450-qq-e-d-4111k,4515693014501,EP450,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,FD2,H19/3～H24/6,2000,,リア,19100,,271599,MX72-EP312-qq-e-8787k,MX72-EP312-qq-e-d-8787k,4515693013122,EP312,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,FK2,H27/10～H28/6,2000,,フロント,19100,,271751,MX72-EP357-qq-e-4113k,MX72-EP357-qq-e-d-4113k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,FK2,H27/10～H28/6,2000,,リア,19100,,272486,MX72-EP517-qq-e-8789k,MX72-EP517-qq-e-d-8789k,4515693015171,EP517,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,FK8,H29/9～,2000,,フロント,19100,,271752,MX72-EP357-qq-e-4114k,MX72-EP357-qq-e-d-4114k,4515693013573,EP357,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプR,FK8,H29/9～,2000,,リア,19100,,272503,MX72-EP524-qq-e-8790k,MX72-EP524-qq-e-d-8790k,4515693015249,EP524,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプRユーロ,FN2,H21/11～H24/6,2000,,フロント,19100,,272079,MX72-EP406-qq-e-4112k,MX72-EP406-qq-e-d-4112k,4515693014068,EP406,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シビックタイプRユーロ,FN2,H21/11～H24/6,2000,,リア,19100,,272383,MX72-EP480-qq-e-8788k,MX72-EP480-qq-e-d-8788k,4515693014808,EP480,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,シャトル,GK8/GK9/GP7/GP8,H27/5～,1500,,フロント,19100,,272345,MX72-EP473-qq-e-4115k,MX72-EP473-qq-e-d-4115k,4515693014730,EP473,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RF1/RF2,H8/5～H13/4,2000～,,フロント,19100,,271373,MX72-EP270-qq-e-4116k,MX72-EP270-qq-e-d-4116k,4515693012705,EP270,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RF1/RF2,H8/5～H13/4,2000～,,リア,19100,,271636,MX72-EP322-qq-e-8791k,MX72-EP322-qq-e-d-8791k,4515693013221,EP322,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RF3/RF4,H13/4～H15/6,2000～,,フロント,19100,,271374,MX72-EP270-qq-e-4117k,MX72-EP270-qq-e-d-4117k,4515693012705,EP270,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RF3/RF4,H13/4～H15/6,2000～,,リア,19100,,271637,MX72-EP322-qq-e-8792k,MX72-EP322-qq-e-d-8792k,4515693013221,EP322,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RF3/RF4/RF5/RF6/RF7/RF8,H15/6～,2000～2400,,フロント,19100,,271375,MX72-EP270-qq-e-4118k,MX72-EP270-qq-e-d-4118k,4515693012705,EP270,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RF3/RF4/RF5/RF6/RF7/RF8,H15/6～,2000～2400,,リア,19100,,271638,MX72-EP322-qq-e-8793k,MX72-EP322-qq-e-d-8793k,4515693013221,EP322,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RG1/RG2/RG3/RG4,H17/5～,2000～2400,,フロント,19100,,271968,MX72-EP392-qq-e-4119k,MX72-EP392-qq-e-d-4119k,4515693013924,EP392,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RG1/RG2/RG3/RG4,H17/5～,2000～2400,,リア,19100,,272146,MX72-EP420-qq-e-8794k,MX72-EP420-qq-e-d-8794k,4515693014204,EP420,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RK1/RK2/RK5/RK6,H21/10～,2000,,フロント,19100,,272387,MX72-EP481-qq-e-4120k,MX72-EP481-qq-e-d-4120k,,EP481,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
ホンダ,ステップワゴン,RK1/RK2/RK5/RK6,H21/10～,2000,,リア,19100,,271639,MX72-EP322-qq-e-8795k,MX72-EP322-qq-e-d-8795k,4515693013221,EP322,ENDLESS,ブレーキパッド,MX72,ローター適正温度域:50～700℃<br>平均摩擦係数:0.37～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,24000,17370
