自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,送料,販売価格,工賃
日産,プリメーラ/プリメーラカミノ,HP11,95/9～00/05,エンジン型式:SR20DE,リア,32000,,176243,HS3252634-qq-e-855k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラ/プリメーラカミノ,HP11,97/9～00/12,エンジン型式:SR20VE,リア,32000,,176245,HS3252634-qq-e-857k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラ/プリメーラカミノ,HP12,01/01～,,リア,29600,,176107,HS3250411-qq-e-600k,4547726542392,3250411,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
日産,プリメーラ/プリメーラカミノ,P10,90/2～92/9,エンジン型式:SR18Di,フロント,34400,,176041,HS3212632-qq-e-461k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,プリメーラ/プリメーラカミノ,P10,92/9～95/9,エンジン型式:SR18DE<br>ABS付,フロント,33600,,176018,HS3212567-qq-e-431k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プリメーラ/プリメーラカミノ,P10,92/9～95/9,エンジン型式:SR18DE<br>ABS付,リア,31200,,176217,HS3252633-qq-e-828k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,プリメーラ/プリメーラカミノ,P10,92/9～95/9,エンジン型式:SR18DE<br>ABS無,フロント,34400,,176042,HS3212632-qq-e-462k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,プリメーラ/プリメーラカミノ,P11,95/9～98/9,リア:ディスク,リア,32000,,176242,HS3252634-qq-e-854k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラ/プリメーラカミノ,P11,95/9～98/9,,フロント,33600,,176021,HS3212567-qq-e-434k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プリメーラ/プリメーラカミノ,QP11,00/05～00/12,,フロント,32000,,175849,HS3211261-qq-e-51k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラ/プリメーラカミノ,QP11,98/9～00/05,,フロント,33600,,176022,HS3212567-qq-e-436k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プリメーラ/プリメーラカミノ,TNP12,01/01～,15インチホイール(フロント:280mm ディスク),フロント,36000,,175856,HS3211262-qq-e-63k,4547726542606,3211262,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,プリメーラワゴン,WHP11/WHNP11,97/8～01/01,,リア,32000,,176253,HS3252634-qq-e-865k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラワゴン,WHP12,01/08～03/07,,リア,29600,,176109,HS3250411-qq-e-602k,4547726542392,3250411,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
日産,プリメーラワゴン,WP11,97/8～98/8,,フロント,33600,,176027,HS3212567-qq-e-441k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プリメーラワゴン,WP11,97/8～98/8,,リア,32000,,176250,HS3252634-qq-e-862k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラワゴン,WQP11,00/05～01/01,,フロント,32000,,175851,HS3211261-qq-e-53k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラワゴン,WQP11,00/05～01/01,,リア,32000,,176252,HS3252634-qq-e-864k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラワゴン,WQP11,98/9～00/05,,フロント,33600,,176028,HS3212567-qq-e-442k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プリメーラワゴン,WQP11,98/9～00/05,,リア,32000,,176251,HS3252634-qq-e-863k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラワゴン,WRP12,01/01～03/07,,フロント,36000,,175860,HS3211262-qq-e-67k,4547726542606,3211262,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,プリメーラワゴン,WRP12,01/01～03/07,,リア,29600,,176110,HS3250411-qq-e-603k,4547726542392,3250411,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
日産,プリメーラワゴン,WRP12,03/07～,,フロント,36000,,175861,HS3211262-qq-e-68k,4547726542606,3211262,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,プリメーラワゴン,WRP12,03/07～,,リア,32000,,176265,HS3258186-qq-e-885k,4547726542569,3258186,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プリメーラワゴン,WTNP12,02/05～,,フロント,36000,,175859,HS3211262-qq-e-66k,4547726542606,3211262,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,プリメーラワゴン,WTP12,01/01～03/07,,フロント,36000,,175857,HS3211262-qq-e-64k,4547726542606,3211262,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,プリメーラワゴン,WTP12,01/01～03/07,,リア,29600,,176108,HS3250411-qq-e-601k,4547726542392,3250411,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
日産,プリメーラワゴン,WTP12,03/07～,,フロント,36000,,175858,HS3211262-qq-e-65k,4547726542606,3211262,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,プリメーラワゴン,WTP12,03/07～,,リア,32000,,176264,HS3258186-qq-e-884k,4547726542569,3258186,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,ENU12,87/9～91/8,ABS付,リア,39200,,176209,HS3252409-qq-e-810k,4547726542484,3252409,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,44000,600,35200,4000
日産,ブルーバード,ENU12,87/9～91/8,,フロント,33600,,175986,HS3212567-qq-e-396k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,ENU13/SNU13,91/9～96/1,ABS付,リア,32000,,176229,HS3252634-qq-e-840k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,ENU13/SNU13,91/9～96/1,,フロント,33600,,175991,HS3212567-qq-e-402k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,ENU14/HNU14,00/05～01/08,,フロント,32000,,175844,HS3211261-qq-e-45k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,ENU14/HNU14,00/05～01/08,,リア,32000,,176235,HS3252634-qq-e-847k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,ENU14/HNU14,96/1～00/05,,フロント,33600,,175996,HS3212567-qq-e-408k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,ENU14/HNU14,96/1～00/05,,リア,32000,,176234,HS3252634-qq-e-846k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,EU12,87/9～91/8,ABS付,フロント,33600,,175985,HS3212567-qq-e-395k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,EU12,87/9～91/8,ABS付,リア,31200,,176211,HS3252633-qq-e-822k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,ブルーバード,EU12,87/9～91/8,ABS無,フロント,34400,,176038,HS3212632-qq-e-458k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,EU13/SU13,91/9～96/1,リア:ディスク,フロント,33600,,175990,HS3212567-qq-e-401k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,EU13/SU13,91/9～96/1,リア:ディスク,リア,32000,,176228,HS3252634-qq-e-839k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,EU13/SU13,91/9～96/1,リア:ドラム,フロント,34400,,176040,HS3212632-qq-e-460k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,EU14/SU14,00/05～01/08,ABS付,フロント,32000,,175843,HS3211261-qq-e-44k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,EU14/SU14,00/05～01/08,ABS無,フロント,32000,,175842,HS3211261-qq-e-43k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,EU14/SU14,00/05～01/08,,リア,32000,,176233,HS3252634-qq-e-845k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,EU14/SU14,96/1～00/05,ABS付,フロント,33600,,175995,HS3212567-qq-e-407k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,EU14/SU14,96/1～00/05,ABS無,フロント,33600,,175994,HS3212567-qq-e-406k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,EU14/SU14,96/1～00/05,,リア,32000,,176232,HS3252634-qq-e-844k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HNU12,87/9～91/8,NA,フロント,33600,,175988,HS3212567-qq-e-399k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,HNU12,87/9～91/8,ターボ,フロント,35200,,175825,HS3211237-qq-e-17k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,ブルーバード,HNU12,87/9～91/8,,リア,39200,,176210,HS3252409-qq-e-811k,4547726542484,3252409,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,44000,600,35200,4000
日産,ブルーバード,HNU13,91/9～96/1,NA,フロント,33600,,175993,HS3212567-qq-e-405k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,HNU13,91/9～96/1,ターボ,フロント,36000,,175868,HS3212009-qq-e-76k,4547726542118,3212009,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,40000,600,32000,4000
日産,ブルーバード,HNU13,91/9～96/1,,リア,32000,,176231,HS3252634-qq-e-842k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HU12,87/9～91/8,,フロント,33600,,175987,HS3212567-qq-e-398k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,HU12,87/9～91/8,,リア,31200,,176212,HS3252633-qq-e-823k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,ブルーバード,HU13/PU13,91/9～96/1,,フロント,33600,,175992,HS3212567-qq-e-404k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,HU13/PU13,91/9～96/1,,リア,32000,,176230,HS3252634-qq-e-841k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HU14,00/05～01/08,エンジン型式:SR20DE<br>リア:ディスク,フロント,32000,,175846,HS3211261-qq-e-47k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HU14,00/05～01/08,エンジン型式:SR20DE<br>リア:ディスク,リア,32000,,176237,HS3252634-qq-e-849k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HU14,00/05～01/08,エンジン型式:SR20DE<br>リア:ドラム,フロント,32000,,175847,HS3211261-qq-e-48k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HU14,96/1～00/05,エンジン型式:SR20DE<br>リア:ディスク,フロント,33600,,175998,HS3212567-qq-e-410k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,HU14,96/1～00/05,エンジン型式:SR20DE<br>リア:ディスク,リア,32000,,176236,HS3252634-qq-e-848k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,HU14,96/1～00/05,エンジン型式:SR20DE<br>リア:ドラム,フロント,33600,,175999,HS3212567-qq-e-411k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,HU14,97/9～01/08,エンジン型式:SR20VE,リア,32000,,176238,HS3252634-qq-e-850k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,QU14,00/05～01/08,,フロント,32000,,175845,HS3211261-qq-e-46k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,QU14,96/1～00/05,,フロント,33600,,175997,HS3212567-qq-e-409k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,RNU12,87/9～91/8,エンジン型式:CA18D/Di(NA・DOHC),フロント,33600,,175983,HS3212567-qq-e-393k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,RNU12,87/9～91/8,エンジン型式:CA18D/Di(NA・DOHC),リア,39200,,176207,HS3252409-qq-e-808k,4547726542484,3252409,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,44000,600,35200,4000
日産,ブルーバード,RNU12,87/9～91/8,エンジン型式:CA18i(NA・SOHC)<br>ABS付,フロント,33600,,175982,HS3212567-qq-e-392k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,RNU12,87/9～91/8,エンジン型式:CA18i(NA・SOHC)<br>ABS無,フロント,34400,,176037,HS3212632-qq-e-457k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,RNU12,87/9～91/8,ターボ(エンジン型式:CA18DT),フロント,33600,,175984,HS3212567-qq-e-394k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,RNU12,87/9～91/8,ターボ(エンジン型式:CA18DT),リア,39200,,176208,HS3252409-qq-e-809k,4547726542484,3252409,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,44000,600,35200,4000
日産,ブルーバード,RU12,87/9～91/8,エンジン型式:CA18D(DOHC),フロント,33600,,175981,HS3212567-qq-e-390k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,RU12,87/9～91/8,エンジン型式:CA18i(SOHC),フロント,34400,,176036,HS3212632-qq-e-456k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,U12/SU12,87/9～91/8,,フロント,34400,,176035,HS3212632-qq-e-455k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,U13,91/9～96/1,ABS付,フロント,33600,,175989,HS3212567-qq-e-400k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,ブルーバード,U13,91/9～96/1,ABS付,リア,32000,,176227,HS3252634-qq-e-838k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバード,U13,91/9～96/1,ABS無,フロント,34400,,176039,HS3212632-qq-e-459k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,VRU11/VEU11,87/9～90/5,,フロント,34400,,176033,HS3212632-qq-e-453k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバード,WU11,87/9～90/5,NA(エンジン型式:CA18S),フロント,34400,,176034,HS3212632-qq-e-454k,4547726542224,3212632,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,38000,600,30400,4000
日産,ブルーバードシルフィ,FG10/QG10/QNG10/TG10,00/08～05/12,,フロント,32000,,175848,HS3211261-qq-e-49k,4547726542064,3211261,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,ブルーバードシルフィ,G11/NG11/KG11,05/12～,,フロント,27200,,175924,HS3212111-qq-e-235k,4547726546710,3212111,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,29000,600,23200,4000
日産,プレーリー,HM11,90/9～92/2,,フロント,33600,,176017,HS3212567-qq-e-430k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プレーリー,HM11,92/2～95/8,,フロント,35200,,175829,HS3211237-qq-e-25k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリー,HNM11,90/9～95/8,ABS付,リア,31200,,176216,HS3252633-qq-e-827k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,プレーリー,HNM11,90/9～95/8,,フロント,35200,,175830,HS3211237-qq-e-26k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリー,M11,88/8～92/2,8人乗り,フロント,33600,,176015,HS3212567-qq-e-427k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プレーリー,M11,88/8～95/8,5/6/7人乗り,フロント,33600,,176014,HS3212567-qq-e-426k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プレーリー,M11,92/2～95/8,8人乗り,フロント,35200,,175826,HS3211237-qq-e-20k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリー,NM11,88/8～92/2,5/6/7人乗り,フロント,33600,,176016,HS3212567-qq-e-428k,4547726542217,3212567,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プレーリー,NM11,88/8～92/2,5/6/7人乗り ABS付,リア,31200,,176213,HS3252633-qq-e-824k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,プレーリー,NM11,88/8～95/8,8人乗り,フロント,35200,,175828,HS3211237-qq-e-23k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリー,NM11,88/8～95/8,8人乗り ABS付,リア,31200,,176215,HS3252633-qq-e-826k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,プレーリー,NM11,92/2～95/8,5/6/7人乗り,フロント,35200,,175827,HS3211237-qq-e-21k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリー,NM11,92/2～95/8,5/6/7人乗り ABS付,リア,31200,,176214,HS3252633-qq-e-825k,4547726542491,3252633,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,34000,600,27200,4000
日産,プレーリー,PM10,82/8～85/1,5人乗り,フロント,29600,,175922,HS3212099-qq-e-232k,4547726544730,3212099,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
日産,プレーリージョイ,PM11,95/8～98/11,ABS付,リア,32000,,176239,HS3252634-qq-e-851k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プレーリージョイ,PM11,95/8～98/11,,フロント,35200,,175831,HS3211237-qq-e-28k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリージョイ,PNM11,95/8～98/11,,フロント,35200,,175832,HS3211237-qq-e-30k,4547726542057,3211237,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレーリージョイ,PNM11,95/8～98/11,,リア,32000,,176240,HS3252634-qq-e-852k,4547726542507,3252634,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,35000,600,28000,4000
日産,プレーリーリバティ,PM12/PNM12,98/11～01/05,,フロント,33600,,175939,HS3212129-qq-e-257k,4547726546772,3212129,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
日産,プレサージュ,TU31/TNU31/PU31/PNU31,03/06～,,リア,29600,,176176,HS3252026-qq-e-716k,4547726542736,3252026,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,32000,600,25600,4000
日産,プレサージュ,U30/NU30/TU30/TNU30/VU30/VNU30/HU30,98/6～03/06,,フロント,32800,,175891,HS3212033-qq-e-125k,4547726542743,3212033,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,36000,600,28800,4000
日産,プレジデント,JG50/JHG50/PG50/PHG50,90/10～02/08,,フロント,35200,,175889,HS3212019-qq-e-121k,4547726542149,3212019,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,39000,600,31200,4000
日産,プレジデント,JG50/JHG50/PG50/PHG50,90/10～02/08,,リア,37600,,176205,HS3252070-qq-e-792k,4547726546475,3252070,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,42000,600,33600,4000
日産,プレジデント,PGF50,03/10～,,リア,33600,,176152,HS3252016-qq-e-674k,4547726542453,3252016,DIXCEL,ブレーキディスク,HS,スリット:〇<br>熱処理:〇<br>ハイカーボン材:×,,,37000,600,29600,4000
