自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,エブリイ+,DA32W,99/6～01/05,,フロント,35400,,111294,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,エブリイランディ,DA32W,01/05～05/07,,フロント,35400,,110935,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,カプチーノ,EA11R/EA21R,91/10～,,フロント,35400,,102530,371010,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,カルタス/カルタスクレセント/カルタスエスティーム,AH14S/AJ14S/AH64S/AJ64S,88/8～98/7,,フロント,35400,,102531,371010,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,キザシ,RE91S/RF91S,09/10～,,リア,35400,,123796,335112,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,キャリイ/エブリイ,DA17V/DA17W,15/02～,,フロント,35400,,89734,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,キャリイ/エブリイ,DA64V/DA64W,05/08～,,フロント,35400,,109557,371082,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,クロスビー,MN71S,17/12～,,フロント,35400,,98026,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,シボレークルーズ,HR51S/HR52S/HR81S/HR82S,01/12～,,フロント,35400,,78605,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
スズキ,スイフト,HT51S,00/01～05/04,,フロント,35400,,104589,371058,DIXCEL,ブレーキパッド,SP-β,材質:カーボンセミメタル<br>初期μ:0.48<br>平均μ:0.40～0.43,,36000,32400,3000
