自動車メーカー,車種,型式,年式,適合詳細,Fr/Rr,SET価格,Camp価格,商品ID,メーカー品番,メーカー名,商品名,種類,仕様,備考,定価,販売価格,工賃
スズキ,エスクード,TA31W,88/5～97/10,車台No.100602→,フロント,9400,,125689,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA51W/TD51W/TD61W,88/5～97/10,,フロント,9400,,106526,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TA74W/TD54W/TD94W,05/05～08/05,,フロント,9400,,89918,371088,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD01W,88/5～97/10,車台No.→250000,フロント,9400,,120883,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD01W,88/5～97/10,車台No.250001→,フロント,9400,,94437,371020,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD11W,88/5～97/10,車台No.→107046,フロント,9400,,86762,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD11W,88/5～97/10,車台No.107047→,フロント,9400,,93397,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD31W,88/5～97/10,車台No.→102135,フロント,9400,,125690,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD31W,88/5～97/10,車台No.102136→,フロント,9400,,99534,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
スズキ,エスクード,TD32W/TD62W,97/11～00/10,,フロント,9400,,86763,371048,DIXCEL,ブレーキパッド,EC,材質:NAO(ノンアスベストオーガニック材)<br>適正温度:0～450℃,,8000,6400,3000
