自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,ダウン量,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,セット内容,バネレート kg/mm(F/R),バンプカット量 (F/R),マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
ダイハツ,エッセ,L235S,2005/12～2011/09,FF,660,NA,06/12～カスタム装着可,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,266114,L235SNK-qq-e-f1-384,L235SNK-qq-e-d-384,4511478250195,L235SNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,D,,,23000,29100,,
ダイハツ,エッセ,L235S,2006/12～2011/09,FF,660,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,13760,,266115,L235SNK-qq-e-f1-385,L235SNK-qq-e-d-385,4511478250195,L235SNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,カスタム,,,23000,29100,,
ダイハツ,キャストアクティバ,LA250S,2015/09～,FF,660,NA,アクティバ専用,Fr：-30～-40mm<br>Rr：-25～-35mm,13760,,266117,L675SNK-qq-e-f1-388,L675SNK-qq-e-d-388,4511478254223,L675SNK,TANABE,SUSTEC NF210,1台分,2.5/1.9,25/なし,アクティバGSA II,,,23000,29100,,
ダイハツ,キャストアクティバ,LA260S,2015/09～,4WD専用,660,NA,アクティバ専用,Fr：-30～-40mm<br>Rr：-20～-30mm,13760,,266120,LA260SACNK-qq-e-f1-386,LA260SACNK-qq-e-d-386,4511478256012,LA260SACNK,TANABE,SUSTEC NF210,1台分,3.1/1.8,25/なし,アクティバX,,,23000,29100,,
ダイハツ,キャストスタイル,LA250S,2015/09～,FF,660,NA,スタイル専用,Fr：-30～-40mm<br>Rr：-15～-25mm,13760,,266118,LA250SNK-qq-e-f1-389,LA250SNK-qq-e-d-389,4511478255848,LA250SNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,25/なし,スタイルGSA II,,,23000,29100,,
ダイハツ,キャストスタイル,LA250S,2015/09～,FF,660,ターボ,スタイル専用,Fr：-30～-40mm<br>Rr：-15～-25mm,13760,,266122,LA250SNK-qq-e-f1-387,LA250SNK-qq-e-d-387,4511478255848,LA250SNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,25/なし,スタイルGターボSA II,,,23000,29100,,
ダイハツ,キャストスポーツ,LA250S,2015/09～,FF,660,ターボ,スポーツ専用,Fr：-25～-35mm<br>Rr：-25～-35mm,13760,,266121,LA250SSPNK-qq-e-f1-390,LA250SSPNK-qq-e-d-390,4511478255862,LA250SSPNK,TANABE,SUSTEC NF210,1台分,2.3/2.6,25/なし,スポーツSA II,,,23000,29100,,
ダイハツ,クー,M401S,2006/05～2013/01,FF,1300,NA,,データなし,16752,,266125,QNC21NK-qq-e-f1-391,QNC21NK-qq-e-d-391,4511478189563,QNC21NK,TANABE,SUSTEC NF210,1台分,2.7/2.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
ダイハツ,クー,M402S,2006/05～2013/01,FF,1500,NA,,データなし,16752,,266123,QNC21NK-qq-e-f1-393,QNC21NK-qq-e-d-393,4511478189563,QNC21NK,TANABE,SUSTEC NF210,1台分,2.7/2.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
ダイハツ,クー,M411S,2006/05～2013/01,FF,1300,NA,,データなし,16752,,266129,QNC25NK-qq-e-f1-122k,QNC25NK-qq-e-d-122k,4511478252427,QNC25NK,TANABE,SUSTEC NF210,1台分,2.7/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
ダイハツ,クー,M411S,2006/05～2013/01,FF,1500,NA,,データなし,16752,,266127,QNC25NK-qq-e-f1-392,QNC25NK-qq-e-d-392,4511478252427,QNC25NK,TANABE,SUSTEC NF210,1台分,2.7/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
ダイハツ,ソニカ,L405S,2006/06～2009/05,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-20～-30mm,13760,,266229,L405SNK-qq-e-f1-394,L405SNK-qq-e-d-394,4511478189914,L405SNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,RS,,,23000,29100,,
ダイハツ,タント,L350S,2003/11～2007/12,FF,660,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,13760,,266141,L350SNK-qq-e-f1-145k,L350SNK-qq-e-d-145k,4511478187057,L350SNK,TANABE,SUSTEC NF210,1台分,3.1/1.8,純正バンプカット不要,L,,,23000,29100,,
ダイハツ,タント,L350S,2003/11～2007/12,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-25～-35mm,13760,,266142,L350SNK-qq-e-f1-230k,L350SNK-qq-e-d-230k,4511478187057,L350SNK,TANABE,SUSTEC NF210,1台分,3.1/1.8,15/なし,カスタムRS,,,23000,29100,,
ダイハツ,タント,L375S,2007/12～2013/10,FF,660,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,13760,,266326,L375SNK-qq-e-f1-146k,L375SNK-qq-e-d-146k,4511478253233,L375SNK,TANABE,SUSTEC NF210,1台分,3.1/2.4,純正バンプカット不要,Xリミテッドスペシャル,,,23000,29100,,
ダイハツ,タント,L375S,2007/12～2013/10,FF,660,ターボ,,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,266330,L375SNK-qq-e-f1-232k,L375SNK-qq-e-d-232k,4511478253233,L375SNK,TANABE,SUSTEC NF210,1台分,3.1/2.4,純正バンプカット不要,RS,,,23000,29100,,
ダイハツ,タント,L375S,2010/09～2013/10,FF,660,NA,,Fr：-25～-35mm<br>Rr：-15～-25mm,13760,,266328,L375SNK-qq-e-f1-231k,L375SNK-qq-e-d-231k,4511478253233,L375SNK,TANABE,SUSTEC NF210,1台分,3.1/2.4,純正バンプカット不要,カスタムX(MC後),,,23000,29100,,
ダイハツ,タント,L385S,2007/12～2013/10,4WD,660,ターボ,,Fr：-25～-35mm<br>Rr：-15～-25mm,13760,,266331,L385SNK-qq-e-f1-147k,L385SNK-qq-e-d-147k,4511478253820,L385SNK,TANABE,SUSTEC NF210,1台分,3.1/2.1,純正バンプカット不要,カスタムRS,,,23000,29100,,
ダイハツ,タント,LA600S,2013/10～2015/12,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-10～-20mm,13760,,266134,LA600SNK-qq-e-f1-233k,LA600SNK-qq-e-d-233k,4511478255176,LA600SNK,TANABE,SUSTEC NF210,1台分,3.1/2.4,純正バンプカット不要,カスタムRSSA,,,23000,29100,,
ダイハツ,タント,LA600S,2013/10～2019/07,FF,660,NA,,Fr：-25～-35mm<br>Rr：-10～-20mm,13760,,266136,LA600SNK-qq-e-f1-234k,LA600SNK-qq-e-d-234k,4511478255176,LA600SNK,TANABE,SUSTEC NF210,1台分,3.1/2.4,純正バンプカット不要,XSA,,,23000,29100,,
ダイハツ,タント,LA600S,2015/12～2019/07,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-15～-25mm,13760,,266132,LA600SNK-qq-e-f1-148k,LA600SNK-qq-e-d-148k,4511478255176,LA600SNK,TANABE,SUSTEC NF210,1台分,3.1/2.4,純正バンプカット不要,カスタムRSトップエディションSA II,,,23000,29100,,
ダイハツ,タント,LA610S,2014/12～2019/07,4WD,660,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,13760,,266143,LA710SNK-qq-e-f1-149k,LA710SNK-qq-e-d-149k,4511478255695,LA710SNK,TANABE,SUSTEC NF210,1台分,3.1/2.1,純正バンプカット不要,L,,,23000,29100,,
ダイハツ,タント,LA650S,2019/07～,FF,660,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,14956,,266140,LA650SNK-qq-e-f1-235k,LA650SNK-qq-e-d-235k,4511478257118,LA650SNK,TANABE,SUSTEC NF210,1台分,2.1/2.0,15/なし,X,,,25000,30300,,
ダイハツ,タント,LA650S,2019/07～,FF,660,NA,,Fr：-20～-30mm<br>Rr：-30～-40mm,14956,,266138,LA650SNK-qq-e-f1-150k,LA650SNK-qq-e-d-150k,4511478257118,LA650SNK,TANABE,SUSTEC NF210,1台分,2.1/2.0,15/なし,カスタムX,,,25000,30300,,
ダイハツ,タント,LA650S,2019/07～,FF,660,ターボ,,Fr：-15～-25mm<br>Rr：-25～-35mm,14956,,266153,LA650SNK-qq-e-f1-236k,LA650SNK-qq-e-d-236k,4511478257118,LA650SNK,TANABE,SUSTEC NF210,1台分,2.1/2.0,15/なし,カスタムRS,,,25000,30300,,
ダイハツ,タント,LA660S,2019/07～,4WD,660,ターボ,,Fr：-20～-30mm<br>Rr：-20～-30mm,14956,,266155,LA660SNK-qq-e-f1-151k,LA660SNK-qq-e-d-151k,4511478257217,LA660SNK,TANABE,SUSTEC NF210,1台分,2.1/1.8,13/なし,カスタムRS,,,25000,30300,,
ダイハツ,タントエグゼ,L455S,2009/12～2014/10,FF,660,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,13760,,266147,L175SNK-qq-e-f1-237k,L175SNK-qq-e-d-237k,4511478250119,L175SNK,TANABE,SUSTEC NF210,1台分,2.5/1.8,純正バンプカット不要,カスタムG,,,23000,29100,,
ダイハツ,タントエグゼ,L455S,2009/12～2014/10,FF,660,ターボ,,Fr：-25～-35mm<br>Rr：-25～-35mm,13760,,266145,L175SNK-qq-e-f1-152k,L175SNK-qq-e-d-152k,4511478250119,L175SNK,TANABE,SUSTEC NF210,1台分,2.5/1.7,純正バンプカット不要,カスタムRS,,,23000,29100,,
ダイハツ,タントエグゼ,L465S,2009/12～2014/10,4WD,660,NA,,データなし,13760,,266149,L185SNK-qq-e-f1-153k,L185SNK-qq-e-d-153k,4511478252960,L185SNK,TANABE,SUSTEC NF210,1台分,2.5/1.8,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
ダイハツ,タントエグゼ,L465S,2009/12～2014/10,FF,660,ターボ,,データなし,13760,,266151,L185SNK-qq-e-f1-238k,L185SNK-qq-e-d-238k,4511478252960,L185SNK,TANABE,SUSTEC NF210,1台分,2.5/1.8,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
ダイハツ,トール,M900S,2016/11～,FF,1000,NA,,データなし,16752,,266156,M900ANK-qq-e-f1-155k,M900ANK-qq-e-d-155k,4511478256296,M900ANK,TANABE,SUSTEC NF210,1台分,2.5/2.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
ダイハツ,ハイゼットカーゴ,S331V,2017/11～,4WD,660,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,13760,,266158,S331VNK-qq-e-f1-159k,S331VNK-qq-e-d-159k,4511478256692,S331VNK,TANABE,SUSTEC NF210,1台分,3.3/3.5,純正バンプカット不要,デラックスSA III ハイルーフ,,,23000,29100,,
ダイハツ,ブーン,M300S,2004/06～2010/02,FF,1000,NA,,データなし,16752,,266159,KGC10NK-qq-e-f1-397,KGC10NK-qq-e-d-397,4511478187781,KGC10NK,TANABE,SUSTEC NF210,1台分,2.7/2.7,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
ダイハツ,ブーン,M301S,2004/06～2010/02,FF,1300,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,16752,,266161,KGC10NK-qq-e-f1-399,KGC10NK-qq-e-d-399,4511478187781,KGC10NK,TANABE,SUSTEC NF210,1台分,2.7/2.7,純正バンプカット不要,1.3CX,,,28000,32100,,
