自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
ホンダ,インスパイア,CC2,H4/1～H7/2,2500,,リア,18766,,273061,MX72P-EP312-qq-e-9209k,MX72P-EP312-qq-e-d-9209k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,CC3,H4/1～H7/2,2000,,リア,18766,,273060,MX72P-EP312-qq-e-9208k,MX72P-EP312-qq-e-d-9208k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,CP3,H19/12～H24/10,3500,,フロント,18766,,273197,MX72P-EP368-qq-e-4832k,MX72P-EP368-qq-e-d-4832k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UA1,H7/2～H10/10,2000,,リア,18766,,273062,MX72P-EP312-qq-e-9210k,MX72P-EP312-qq-e-d-9210k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UA2/UA3,H7/2～H10/10,2500～3200,,フロント,18766,,272929,MX72P-EP270-qq-e-4828k,MX72P-EP270-qq-e-d-4828k,4515693322705,EP270,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UA2/UA3,H7/2～H10/10,2500～3200,,リア,18766,,273063,MX72P-EP312-qq-e-9211k,MX72P-EP312-qq-e-d-9211k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UA4,H10/10～H15/6,2500,,フロント,18766,,272930,MX72P-EP270-qq-e-4829k,MX72P-EP270-qq-e-d-4829k,4515693322705,EP270,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UA5,H10/10～H15/6,3200,,フロント,18766,,273195,MX72P-EP368-qq-e-4830k,MX72P-EP368-qq-e-d-4830k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UC1,H15/6～H19/2,3000,,フロント,18766,,273196,MX72P-EP368-qq-e-4831k,MX72P-EP368-qq-e-d-4831k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インスパイア,UC1,H15/6～H19/2,3000,,リア,18766,,273064,MX72P-EP312-qq-e-9212k,MX72P-EP312-qq-e-d-9212k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DB6,H7/9～H13/7,1600,ABS無・リアドラム,フロント,18766,,272959,MX72P-EP280-qq-e-4836k,MX72P-EP280-qq-e-d-4836k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DB6/DB9,H5/6～H7/9,1600,DB6(ABS無),フロント,18766,,272956,MX72P-EP280-qq-e-4833k,MX72P-EP280-qq-e-d-4833k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DB9,H7/9～H13/7,1600,ABS付,フロント,18766,,272958,MX72P-EP280-qq-e-4835k,MX72P-EP280-qq-e-d-4835k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DB9,H7/9～H13/7,1600,ABS無・リアドラム,フロント,18766,,272957,MX72P-EP280-qq-e-4834k,MX72P-EP280-qq-e-d-4834k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DC5,H13/7～,2000,,フロント,18766,,272960,MX72P-EP280-qq-e-4839k,MX72P-EP280-qq-e-d-4839k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DC5,H13/7～,2000,,リア,18766,,273067,MX72P-EP312-qq-e-9215k,MX72P-EP312-qq-e-d-9215k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DC5,H16/9～,2000,タイプS,フロント,18766,,273337,MX72P-EP406-qq-e-4840k,MX72P-EP406-qq-e-d-4840k,4515693324068,EP406,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラ,DC5,H16/9～,2000,タイプS,リア,18766,,273068,MX72P-EP312-qq-e-9216k,MX72P-EP312-qq-e-d-9216k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラタイプR,DC2/DB8,H10/2～H13/7,1800,98スペック,フロント,18766,,272931,MX72P-EP270-qq-e-4837k,MX72P-EP270-qq-e-d-4837k,4515693322705,EP270,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラタイプR,DC2/DB8,H10/2～H13/7,1800,98スペック,リア,18766,,273065,MX72P-EP312-qq-e-9213k,MX72P-EP312-qq-e-d-9213k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラタイプR,DC5,H13/7～,2000,,フロント,18766,,273336,MX72P-EP400-qq-e-4838k,MX72P-EP400-qq-e-d-4838k,4515693324006,EP400,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,インテグラタイプR,DC5,H13/7～,2000,,リア,18766,,273066,MX72P-EP312-qq-e-9214k,MX72P-EP312-qq-e-d-9214k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,エアウェイブ,GJ1/GJ2,H17/4～H22/8,1500,,フロント,18766,,272961,MX72P-EP280-qq-e-4841k,MX72P-EP280-qq-e-d-4841k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,エディックス,BE1,H16/7～H21/8,1700,,フロント,18766,,272962,MX72P-EP280-qq-e-4847k,MX72P-EP280-qq-e-d-4847k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,オデッセイ,RA1/RA2/RA3/RA4/RA5,H6/10～H11/12,2200～,,フロント,18766,,272935,MX72P-EP270-qq-e-4853k,MX72P-EP270-qq-e-d-4853k,4515693322705,EP270,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,オデッセイ,RA6/RA7/RA8/RA9,H11/12～H15/10,2300～3000,,フロント,18766,,273198,MX72P-EP368-qq-e-4854k,MX72P-EP368-qq-e-d-4854k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,オデッセイアブソルート,RB1/RB2,H15/10～H20/10,2400～,,フロント,18766,,273199,MX72P-EP368-qq-e-4855k,MX72P-EP368-qq-e-d-4855k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,オデッセイアブソルート,RB3/RB4,H20/10～H25/11,2400,,フロント,18766,,273200,MX72P-EP368-qq-e-4856k,MX72P-EP368-qq-e-d-4856k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,グレイス,GM4/GM5/GM6/GM9,H26/12～,1500,,フロント,18766,,273429,MX72P-EP473-qq-e-4857k,MX72P-EP473-qq-e-d-4857k,4515693324730,EP473,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,クロスロード,RT1/RT2/RT3/RT4,H19/2～H22/8,1800～2000,,フロント,18766,,273201,MX72P-EP368-qq-e-4858k,MX72P-EP368-qq-e-d-4858k,4515693323689,EP368,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック,EG4/EG8/EG5,H3/9～H7/9,1300～1500,EG4/8(VTi・ABS付)/EG5(ABS付),フロント,18766,,272965,MX72P-EP280-qq-e-4863k,MX72P-EP280-qq-e-d-4863k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック,EK3/EK5,H7/9～H12/9,1500～1600,EK3(4ドア・No.3200000～)/EK5(4ドア・RTi),フロント,18766,,272969,MX72P-EP280-qq-e-4867k,MX72P-EP280-qq-e-d-4867k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック,ES3,H12/9～H15/9,1700,,フロント,18766,,272971,MX72P-EP280-qq-e-4870k,MX72P-EP280-qq-e-d-4870k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック,ES3,H12/9～H15/9,1700,,リア,18766,,273071,MX72P-EP312-qq-e-9223k,MX72P-EP312-qq-e-d-9223k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック,FD1,H17/9～H24/6,1800,,リア,18766,,273073,MX72P-EP312-qq-e-9225k,MX72P-EP312-qq-e-d-9225k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック,FD2,H18/4～H24/6,2000,,リア,18766,,273074,MX72P-EP312-qq-e-9226k,MX72P-EP312-qq-e-d-9226k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック/シビックフェリオ,EG6/EG9,H3/9～H7/9,1600,,フロント,18766,,272966,MX72P-EP280-qq-e-4864k,MX72P-EP280-qq-e-d-4864k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック/シビックフェリオ,EK4/EK3,H7/9～H12/9,1600,EK4(3/4ドア)/EK3(フェリオ・Vi-RS),フロント,18766,,272970,MX72P-EP280-qq-e-4868k,MX72P-EP280-qq-e-d-4868k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビック/シビックフェリオ,ES1/ES2/ES3/EU3/EU4/ET2,H15/9～H17/9,1500～1700,リアドラム,フロント,18766,,288586,MX72P-EP280-qq-e-8365k,出さない,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
ホンダ,シビック/シビックフェリオ,ES3/EU3,H15/9～H17/9,2000,4輪ディスク,フロント,18766,,288587,MX72P-EP280-qq-e-8366k,出さない,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
ホンダ,シビック/シビックフェリオ,ES3/EU3,H15/9～H17/9,2000,4輪ディスク,リア,18766,,288684,MX72P-EP312-qq-e-9295k,出さない,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
ホンダ,シビック/シビックフェリオ,EU1/EU2/EU3/EU4/ES2/EN2,H12/9～H15/9,1500～1700,,フロント,18766,,284899,MX72P-EP280-qq-e-8364k,出さない,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,4輪ディスク,フロント,18766,,272968,MX72P-EP280-qq-e-4866k,MX72P-EP280-qq-e-d-4866k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビッククーペ,EJ1,H3/9～H7/9,1600,リアドラム,フロント,18766,,272967,MX72P-EP280-qq-e-4865k,MX72P-EP280-qq-e-d-4865k,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックセダン/シビックハッチバック,FC1/FK7,H29/9～,1500,,リア,18766,,288133,MX72P-EP524-qq-e-9296k,出さない,4515693325249,EP524,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
ホンダ,シビックタイプR,EK9,H9/8～H12/9,1600,,フロント,18766,,272937,MX72P-EP270-qq-e-4869k,MX72P-EP270-qq-e-d-4869k,4515693322705,EP270,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,EK9,H9/8～H12/9,1600,,リア,18766,,273070,MX72P-EP312-qq-e-9222k,MX72P-EP312-qq-e-d-9222k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,EP3,H14/1～H17/9,2000,,フロント,18766,,273340,MX72P-EP406-qq-e-4871k,MX72P-EP406-qq-e-d-4871k,4515693324068,EP406,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,EP3,H14/1～H17/9,2000,,リア,18766,,273072,MX72P-EP312-qq-e-9224k,MX72P-EP312-qq-e-d-9224k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,FD2,H19/3～H24/6,2000,,フロント,18766,,273397,MX72P-EP450-qq-e-4872k,MX72P-EP450-qq-e-d-4872k,4515693324501,EP450,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,FD2,H19/3～H24/6,2000,,リア,18766,,273075,MX72P-EP312-qq-e-9227k,MX72P-EP312-qq-e-d-9227k,4515693323122,EP312,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,FK2,H27/10～H28/6,2000,,フロント,18766,,273165,MX72P-EP357-qq-e-4874k,MX72P-EP357-qq-e-d-4874k,4515693323573,EP357,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,FK2,H27/10～H28/6,2000,,リア,18766,,273482,MX72P-EP517-qq-e-9229k,MX72P-EP517-qq-e-d-9229k,4515693325171,EP517,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,FK8,H29/9～,2000,,フロント,18766,,273166,MX72P-EP357-qq-e-4875k,MX72P-EP357-qq-e-d-4875k,4515693323573,EP357,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプR,FK8,H29/9～,2000,,リア,18766,,273485,MX72P-EP524-qq-e-9230k,MX72P-EP524-qq-e-d-9230k,4515693325249,EP524,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプRユーロ,FN2,H21/11～H24/6,2000,,フロント,18766,,273341,MX72P-EP406-qq-e-4873k,MX72P-EP406-qq-e-d-4873k,4515693324068,EP406,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックタイプRユーロ,FN2,H21/11～H24/6,2000,,リア,18766,,273457,MX72P-EP480-qq-e-9228k,MX72P-EP480-qq-e-d-9228k,4515693324808,EP480,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
ホンダ,シビックハイブリッド,FD3,H17/11～H22/10,1300,MX/MXB,フロント,18766,,288588,MX72P-EP280-qq-e-8367k,出さない,4515693322804,EP280,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
