自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
ホンダ,セイバー,UA2/UA3,H7/2～H10/10,2500～3200,,フロント,16672,,274155,SSM-EP270-qq-e-3276k,SSM-EP270-qq-e-d-3276k,4515693022704,EP270,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,セイバー,UA2/UA3,H7/2～H10/10,2500～3200,,リア,16672,,274475,SSM-EP312-qq-e-7823k,SSM-EP312-qq-e-d-7823k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,セイバー,UA4,H10/10～H15/6,2500,,フロント,16672,,274156,SSM-EP270-qq-e-3277k,SSM-EP270-qq-e-d-3277k,4515693022704,EP270,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,セイバー,UA4,H10/10～H15/6,2500,,リア,16672,,274517,SSM-EP322-qq-e-7824k,SSM-EP322-qq-e-d-7824k,4515693023220,EP322,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,セイバー,UA5,H10/10～H15/6,3200,,フロント,16672,,274692,SSM-EP368-qq-e-3278k,SSM-EP368-qq-e-d-3278k,4515693023688,EP368,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,セイバー,UA5,H10/10～H15/6,3200,,リア,16672,,274518,SSM-EP322-qq-e-7825k,SSM-EP322-qq-e-d-7825k,4515693023220,EP322,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA4,H4/10～H7/9,1600,ABS無,フロント,16672,,274286,SSM-EP288-qq-e-3280k,SSM-EP288-qq-e-d-3280k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA4/MA5,H7/9～H9/3,1600～1800,MA5(No.1200001～),フロント,16672,,274200,SSM-EP280-qq-e-3285k,SSM-EP280-qq-e-d-3285k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA4/MA5,H7/9～H9/3,1600～1800,MA5(No.1200001～),リア,16672,,273771,SSM-EP210-qq-e-7828k,SSM-EP210-qq-e-d-7828k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA4/MA5/MA6,H4/10～H7/9,1600～1800,ABS付,フロント,16672,,274198,SSM-EP280-qq-e-3282k,SSM-EP280-qq-e-d-3282k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA4/MA5/MA6,H4/10～H7/9,1600～1800,ABS付,リア,16672,,273770,SSM-EP210-qq-e-7827k,SSM-EP210-qq-e-d-7827k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA4/MA5/MA6/MA7,H7/9～H9/3,1500～1800,MA4/5/6(No.1200001～)/MA7(No.1100001～),フロント,16672,,274288,SSM-EP288-qq-e-3284k,SSM-EP288-qq-e-d-3284k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA5,H4/10～H7/9,1800,ABS無,フロント,16672,,274199,SSM-EP280-qq-e-3283k,SSM-EP280-qq-e-d-3283k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA6,H4/10～H7/9,1600,ABS無,フロント,16672,,274287,SSM-EP288-qq-e-3281k,SSM-EP288-qq-e-d-3281k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MA7,H4/10～H7/9,1500,,フロント,16672,,274285,SSM-EP288-qq-e-3279k,SSM-EP288-qq-e-d-3279k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MB3/MB4,H9/3～H13/6,1500～1600,,フロント,16672,,274289,SSM-EP288-qq-e-3286k,SSM-EP288-qq-e-d-3286k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ドマーニ,MB5,H9/3～H13/6,1600,,フロント,16672,,274201,SSM-EP280-qq-e-3287k,SSM-EP280-qq-e-d-3287k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,トルネオ,CF3,H9/9～H14/1,1800,,フロント,16672,,274582,SSM-EP353-qq-e-3288k,SSM-EP353-qq-e-d-3288k,4515693023534,EP353,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,トルネオ,CF3,H9/9～H14/1,1800,,リア,16672,,274476,SSM-EP312-qq-e-7829k,SSM-EP312-qq-e-d-7829k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,トルネオ,CF4/CF5,H9/9～H14/1,2000,,フロント,16672,,274157,SSM-EP270-qq-e-3289k,SSM-EP270-qq-e-d-3289k,4515693022704,EP270,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,トルネオ,CF4/CF5,H9/9～H14/1,2000,,リア,16672,,274477,SSM-EP312-qq-e-7830k,SSM-EP312-qq-e-d-7830k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,トルネオユーロR,CL1,H12/6～H14/1,2200,,フロント,16672,,274693,SSM-EP368-qq-e-3290k,SSM-EP368-qq-e-d-3290k,4515693023688,EP368,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,トルネオユーロR,CL1,H12/6～H14/1,2200,,リア,16672,,274478,SSM-EP312-qq-e-7831k,SSM-EP312-qq-e-d-7831k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,パートナー,EY6/EY7/EY8,H8/2～,1300～1600,,フロント,16672,,274290,SSM-EP288-qq-e-3291k,SSM-EP288-qq-e-d-3291k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,パートナー,GJ3/GJ4,H18/3～,1300～1600,,フロント,16672,,274291,SSM-EP288-qq-e-3292k,SSM-EP288-qq-e-d-3292k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,バラード,SS,S55/8～S58/9,1300～,FG・No.1700001～,フロント,16672,,283380,SSM-EP074-qq-e-8013k,出さない,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
ホンダ,バラード,SS/ST,S55/8～S58/9,1300～1500,No.1600001～1700000,フロント,16672,,289086,SSM-EP074-qq-e-8012k,出さない,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
ホンダ,ビート,PP1,H3/6～H7/10,660,,リア,16672,,273772,SSM-EP210-qq-e-7832k,SSM-EP210-qq-e-d-7832k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,AC/AD,S58/6～S60/6,1600～1800,リアドラム,フロント,16672,,282532,SSM-EP074-qq-e-8026k,出さない,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
ホンダ,ビガー,AD,S58/6～S60/6,1800,4輪ディスク,フロント,16672,,273546,SSM-EP074-qq-e-3293k,SSM-EP074-qq-e-d-3293k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CB5,H1/9～H4/1,2000,4輪ディスク,フロント,16672,,274050,SSM-EP252-qq-e-3295k,SSM-EP252-qq-e-d-3295k,4515693022520,EP252,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CB5,H1/9～H4/1,2000,4輪ディスク,リア,16672,,274479,SSM-EP312-qq-e-7833k,SSM-EP312-qq-e-d-7833k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CB5,H1/9～H4/1,2000,リアドラム,フロント,16672,,274049,SSM-EP252-qq-e-3294k,SSM-EP252-qq-e-d-3294k,4515693022520,EP252,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CC2,H4/1～H7/2,2500,,フロント,16672,,274158,SSM-EP270-qq-e-3297k,SSM-EP270-qq-e-d-3297k,4515693022704,EP270,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CC2,H4/1～H7/2,2500,,リア,16672,,274481,SSM-EP312-qq-e-7835k,SSM-EP312-qq-e-d-7835k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CC3,H4/1～H7/2,2000,,フロント,16672,,274432,SSM-EP306-qq-e-3296k,SSM-EP306-qq-e-d-3296k,4515693023060,EP306,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,ビガー,CC3,H4/1～H7/2,2000,,リア,16672,,274480,SSM-EP312-qq-e-7834k,SSM-EP312-qq-e-d-7834k,4515693023121,EP312,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD1,H13/6～H17/12,1300,,フロント,16672,,273547,SSM-EP074-qq-e-3298k,SSM-EP074-qq-e-d-3298k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD1,H17/12～H19/10,1300,1.3Y/AU/A/W,フロント,16672,,273548,SSM-EP074-qq-e-3304k,SSM-EP074-qq-e-d-3304k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD1/GD3,H17/12～H19/10,1300～1500,GD1(1.3S),フロント,16672,,274296,SSM-EP288-qq-e-3303k,SSM-EP288-qq-e-d-3303k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD1/GD3,H17/12～H19/10,1300～1500,GD1(1.3S),リア,16672,,273774,SSM-EP210-qq-e-7837k,SSM-EP210-qq-e-d-7837k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD2,H13/6～H17/12,1300,,フロント,16672,,274292,SSM-EP288-qq-e-3299k,SSM-EP288-qq-e-d-3299k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD2/GD4,H17/12～H19/10,1300～1500,,フロント,16672,,274297,SSM-EP288-qq-e-3305k,SSM-EP288-qq-e-d-3305k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD3,H14/9～H17/12,1500,4輪ディスク,フロント,16672,,274293,SSM-EP288-qq-e-3300k,SSM-EP288-qq-e-d-3300k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD3,H14/9～H17/12,1500,4輪ディスク,リア,16672,,273773,SSM-EP210-qq-e-7836k,SSM-EP210-qq-e-d-7836k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD3,H14/9～H17/12,1500,リアドラム,フロント,16672,,274294,SSM-EP288-qq-e-3301k,SSM-EP288-qq-e-d-3301k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GD4,H14/9～H17/12,1500,,フロント,16672,,274295,SSM-EP288-qq-e-3302k,SSM-EP288-qq-e-d-3302k,4515693022889,EP288,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H19/10～H21/11,1300,No.～1300000(類別区分 003/006/007),フロント,16672,,274202,SSM-EP280-qq-e-3306k,SSM-EP280-qq-e-d-3306k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H19/10～H21/11,1300,No.～1300000(類別区分 003/006/007以外),フロント,16672,,273549,SSM-EP074-qq-e-3307k,SSM-EP074-qq-e-d-3307k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H19/10～H21/11,1300,No.8000001～8100000,フロント,16672,,273550,SSM-EP074-qq-e-3308k,SSM-EP074-qq-e-d-3308k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.1300000～/1500000～/3000001～(類別区分 001・Gグレード コンフォートビューパッケージ),フロント,16672,,275301,SSM-EP473-qq-e-3311k,SSM-EP473-qq-e-d-3311k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.1300000～/1500000～/3000001～(類別区分 001・Gグレード コンフォートビューパッケージ以外),フロント,16672,,273551,SSM-EP074-qq-e-3312k,SSM-EP074-qq-e-d-3312k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.1300000～/1500000～/3000001～(類別区分 003/007/008/015/016/020・Gグレード以外),フロント,16672,,275302,SSM-EP473-qq-e-3313k,SSM-EP473-qq-e-d-3313k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.1300000～/1500000～/3000001～(類別区分 003/007/008/015/016/020除くGグレード以外),フロント,16672,,273552,SSM-EP074-qq-e-3314k,SSM-EP074-qq-e-d-3314k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H21/11～H22/10,1300,No.8100001～8200000,フロント,16672,,273553,SSM-EP074-qq-e-3315k,SSM-EP074-qq-e-d-3315k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H22/10～,1300,No.1500000～(類別区分 003/007/016),フロント,16672,,275307,SSM-EP473-qq-e-3322k,SSM-EP473-qq-e-d-3322k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H22/10～,1300,No.1500000～(類別区分 008/015・Gグレード),フロント,16672,,275308,SSM-EP473-qq-e-3323k,SSM-EP473-qq-e-d-3323k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H22/10～,1300,No.1500000～(類別区分 008/015・Gグレード以外),フロント,16672,,273554,SSM-EP074-qq-e-3324k,SSM-EP074-qq-e-d-3324k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H22/10～,1300,No.1500000～(類別区分 008/015除く Gグレード以外),フロント,16672,,273555,SSM-EP074-qq-e-3325k,SSM-EP074-qq-e-d-3325k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE6,H22/10～,1300,No.8200001～,フロント,16672,,273556,SSM-EP074-qq-e-3326k,SSM-EP074-qq-e-d-3326k,4515693020748,EP074,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE8/GE9,H19/10～H21/11,1300～1500,4輪ディスク,フロント,16672,,274203,SSM-EP280-qq-e-3309k,SSM-EP280-qq-e-d-3309k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE8/GE9,H19/10～H21/11,1300～1500,4輪ディスク,リア,16672,,273775,SSM-EP210-qq-e-7838k,SSM-EP210-qq-e-d-7838k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE8/GE9,H19/10～H21/11,1300～1500,リアドラム,フロント,16672,,274204,SSM-EP280-qq-e-3310k,SSM-EP280-qq-e-d-3310k,4515693022803,EP280,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE9,H21/11～H22/10,1300～1500,4輪ディスク,フロント,16672,,275303,SSM-EP473-qq-e-3316k,SSM-EP473-qq-e-d-3316k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE9,H21/11～H22/10,1300～1500,4輪ディスク,リア,16672,,273776,SSM-EP210-qq-e-7839k,SSM-EP210-qq-e-d-7839k,4515693022100,EP210,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE9,H21/11～H22/10,1300～1500,リアドラム,フロント,16672,,275304,SSM-EP473-qq-e-3317k,SSM-EP473-qq-e-d-3317k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ホンダ,フィット,GE7/GE9,H22/10～,1300～1500,,フロント,16672,,275309,SSM-EP473-qq-e-3327k,SSM-EP473-qq-e-d-3327k,4515693024739,EP473,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
