自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
トヨタ,ハイラックス/ハイラックスサーフ,YN60/YN65/LN60/LN65,S58/11～S63/8,2000～2400,,フロント,8994,,283661,SSY-EP059-qq-e-9376k,出さない,4515693310597,EP059,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ハイラックス/ハイラックスサーフ,YN60V/LN60V,S59/5～H1/4,2000～2400,,フロント,8994,,284123,SSY-EP059-qq-e-9377k,出さない,4515693310597,EP059,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ハイラックス/ハイラックスサーフ,YN61/LN61,S60/8～S61/8,2000～2400,,フロント,8994,,284286,SSY-EP059-qq-e-9378k,出さない,4515693310597,EP059,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ハイラックス/ハイラックスサーフ,YN61/LN61,S61/8～H1/4,2000～2400,,フロント,8994,,284124,SSY-EP059-qq-e-9379k,出さない,4515693310597,EP059,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,パッソ/パッソセッテ,KGC35,H22/2～H28/4,1000～1300,(+HANA),フロント,8994,,280535,SSY-EP467-qq-e-274k,SSY-EP467-qq-e-d-274k,4515693314670,EP467,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,パッソ/パッソセッテ,KGC35/KGC30/NGC30,H22/2～H28/4,1000～1300,KGC35(グレードX)/KGC30(+HANA含む),フロント,8994,,280191,SSY-EP415-qq-e-273k,SSY-EP415-qq-e-d-273k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,パッソ/パッソセッテ,M502,H20/12～H22/2,1500,VSC非装着車,フロント,8994,,280340,SSY-EP435-qq-e-272k,SSY-EP435-qq-e-d-272k,4515693314359,EP435,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,パッソ/パッソセッテ,M502/M512,H20/12～H22/2,1500,M502(VSC装着車),フロント,8994,,280311,SSY-EP433-qq-e-271k,SSY-EP433-qq-e-d-271k,4515693314335,EP433,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,パッソ/パッソセッテ,QNC10/KGC10/KGC15,H16/6～H22/2,1000～1300,,フロント,8994,,280190,SSY-EP415-qq-e-270k,SSY-EP415-qq-e-d-270k,4515693314151,EP415,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ACU10W/ACU15W/MCU10W/MCU15W,H13/8～H15/2,2400～3000,,フロント,8994,,280284,SSY-EP424-qq-e-276k,SSY-EP424-qq-e-d-276k,4515693314243,EP424,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ACU10W/ACU15W/MCU10W/MCU15W,H13/8～H15/2,2400～3000,,リア,8994,,278483,SSY-EP168-qq-e-6086k,SSY-EP168-qq-e-d-6086k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ACU30W/ACU35W/MCU30W/MCU31W/MCU35W/MCU36W/GSU30W/GSU35W,H15/2～H25/7,2400～3500,,フロント,8994,,280285,SSY-EP425-qq-e-277k,SSY-EP425-qq-e-d-277k,4515693314250,EP425,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ACU30W/ACU35W/MCU30W/MCU31W/MCU35W/MCU36W/GSU30W/GSU35W,H15/2～H25/7,2400～3500,,リア,8994,,280289,SSY-EP426-qq-e-6087k,SSY-EP426-qq-e-d-6087k,4515693314267,EP426,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,MCU10W/MCU15W/SXU10W/SXU15W,H9/12～H13/8,2200～3000,,フロント,8994,,279684,SSY-EP360-qq-e-275k,SSY-EP360-qq-e-d-275k,4515693313604,EP360,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,MCU10W/MCU15W/SXU10W/SXU15W,H9/12～H13/8,2200～3000,,リア,8994,,278482,SSY-EP168-qq-e-6085k,SSY-EP168-qq-e-d-6085k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ZSU60W/ZSU65W/AVU65W,H25/12～H29/5,2000～2500,,フロント,8994,,280502,SSY-EP459-qq-e-278k,SSY-EP459-qq-e-d-278k,4515693314595,EP459,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ZSU60W/ZSU65W/AVU65W,H25/12～H29/5,2000～2500,,リア,8994,,280516,SSY-EP460-qq-e-6088k,SSY-EP460-qq-e-d-6088k,4515693314601,EP460,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ハリアー,ZSU60W/ZSU65W/AVU65W/ASU60/ASU65W,H29/5～,2000～2500,,フロント,8994,,280620,SSY-EP477-qq-e-1248k,SSY-EP477-qq-e-d-1248k,4515693314779,EP477,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,ハリアー,ZSU60W/ZSU65W/AVU65W/ASU60/ASU65W,H29/5～,2000～2500,,リア,8994,,280805,SSY-EP514-qq-e-1072k,SSY-EP514-qq-e-d-1072k,4515693315141,EP514,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,ハリアーハイブリッド,MHU38W,H17/3～H24/12,3300,,フロント,8994,,280286,SSY-EP425-qq-e-852k,SSY-EP425-qq-e-d-852k,4515693314250,EP425,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,ハリアーハイブリッド,MHU38W,H17/3～H24/12,3300,,リア,8994,,280287,SSY-EP426-qq-e-1071k,SSY-EP426-qq-e-d-1071k,4515693314267,EP426,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,ビスタ,AZV50,H13/8～H15/10,2000,4輪ディスク,フロント,8994,,285010,SSY-EP380-qq-e-7056k,出さない,4515693313802,EP380,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV10/SV11/CV10/CV11,S57/3～S61/8,1800～2000,,フロント,8994,,290018,SSY-EP076-qq-e-7052k,出さない,4515693310764,EP076,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV20/SV22/CV20,S61/8～H2/7,1800～2000,,フロント,8994,,288211,SSY-EP076-qq-e-7053k,出さない,4515693310764,EP076,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV21/SV25/VZV20,S61/8～H1/5,2000,4輪ディスク,フロント,8994,,284373,SSY-EP189-qq-e-9383k,出さない,4515693311891,EP189,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV21/SV25/VZV20,S61/8～H1/5,2000,4輪ディスク,リア,8994,,288639,SSY-EP168-qq-e-8592k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV32/SV33,H4/6～H6/6,2000～2500,ツーリングパッケージ,リア,8994,,285723,SSY-EP168-qq-e-8595k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV32/SV33/SV35,H1/5～H4/6,2000～2500,,リア,8994,,284816,SSY-EP168-qq-e-8593k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV32/SV33/SV35/CV30,H4/6～H6/6,2000,4輪ディスク,リア,8994,,284818,SSY-EP168-qq-e-8596k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV32/SV33/VZV30/VZ31/VZ32,H1/5～H4/6,2000～2500,SV32/33(3S-GE)/VZV30/31/32(V6プロミネント),リア,8994,,284817,SSY-EP168-qq-e-8594k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV40/CV40,H6/6～H10/6,1800～2200,リアドラム,フロント,8994,,285091,SSY-EP294-qq-e-7054k,出さない,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV40/SV41/SV42/SV43/CV40,H6/6～H10/6,1800～2200,4輪ディスク,フロント,8994,,289693,SSY-EP294-qq-e-7055k,出さない,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV40/SV41/SV42/SV43/CV40,H6/6～H10/6,1800～2200,4輪ディスク,リア,8994,,289555,SSY-EP168-qq-e-8597k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,SV50/SV55,H10/6～H15/10,2000,4輪ディスク,フロント,8994,,279854,SSY-EP380-qq-e-282k,SSY-EP380-qq-e-d-282k,4515693313802,EP380,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ビスタ,TA41/TA46,S55/1～S57/3,1600～1800,,フロント,8994,,283461,SSY-EP044-qq-e-9382k,出さない,4515693310443,EP044,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,TA57/RA55/RA66,S55/3～S57/3,1800～2000,,フロント,8994,,287044,SSY-EP055-qq-e-7051k,出さない,4515693310559,EP055,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,TA57/RA55/RA66,S55/3～S57/3,1800～2000,,リア,8994,,287132,SSY-EP079-qq-e-8591k,出さない,4515693310795,EP079,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタ,VZV32/VZV33,H4/6～H6/6,2000～2500,V6プロミネント,リア,8994,,278484,SSY-EP168-qq-e-6089k,SSY-EP168-qq-e-d-6089k,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ビスタ,ZZV50,H10/6～H12/4,1800,リアドラム,フロント,8994,,279304,SSY-EP294-qq-e-281k,SSY-EP294-qq-e-d-281k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ビスタ,ZZV50,H12/4～H15/10,1800,リアドラム,フロント,8994,,279882,SSY-EP382-qq-e-283k,SSY-EP382-qq-e-d-283k,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ビスタアルデオ,AZV50G,H13/8～H15/10,2000,4輪ディスク,フロント,8994,,283111,SSY-EP380-qq-e-7060k,出さない,4515693313802,EP380,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタアルデオ,SV50G/SV55G,H10/6～H12/4,2000,4輪ディスク,フロント,8994,,288717,SSY-EP380-qq-e-7058k,出さない,4515693313802,EP380,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタアルデオ,ZZV50G,H10/6～H12/4,1800,リアドラム,フロント,8994,,283183,SSY-EP294-qq-e-7057k,出さない,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ビスタアルデオ,ZZV50G,H12/4～H15/10,1800,リアドラム,フロント,8994,,282380,SSY-EP382-qq-e-7059k,出さない,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,ファンカーゴ,NCP20/NCP21/NCP25,H11/8～H17/9,1300～1500,リアドラム,フロント,8994,,279883,SSY-EP382-qq-e-284k,SSY-EP382-qq-e-d-284k,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,プラッツ,SCP11/NCP12/NCP16,H11/8～H17/12,1000～1500,リアドラム,フロント,8994,,286858,SSY-EP371-qq-e-7061k,出さない,4515693313710,EP371,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,プリウス,NHW10,H9/12～H15/9,1500,リアドラム,フロント,8994,,279311,SSY-EP294-qq-e-853k,SSY-EP294-qq-e-d-853k,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウス,NHW20,H15/9～,1500,,フロント,8994,,279898,SSY-EP382-qq-e-854k,SSY-EP382-qq-e-d-854k,,EP382,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウス,ZVW30,H21/6～,1800,,フロント,8994,,280614,SSY-EP476-qq-e-855k,SSY-EP476-qq-e-d-855k,4515693314762,EP476,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウス,ZVW30,H21/6～,1800,,リア,8994,,280638,SSY-EP479-qq-e-1073k,SSY-EP479-qq-e-d-1073k,4515693314793,EP479,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウス,ZVW50/ZVW51/ZVW55,H27/12～,1800,,フロント,8994,,280616,SSY-EP476-qq-e-857k,SSY-EP476-qq-e-d-857k,4515693314762,EP476,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウス,ZVW50/ZVW51/ZVW55,H27/12～,1800,,リア,8994,,280640,SSY-EP479-qq-e-1075k,SSY-EP479-qq-e-d-1075k,4515693314793,EP479,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスPHV,ZVW35,H24/1～,1800,,フロント,8994,,280615,SSY-EP476-qq-e-856k,SSY-EP476-qq-e-d-856k,4515693314762,EP476,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスPHV,ZVW35,H24/1～,1800,,リア,8994,,280639,SSY-EP479-qq-e-1074k,SSY-EP479-qq-e-d-1074k,4515693314793,EP479,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスα,ZVW40W/ZVW41W,H24/10～,1800,,フロント,8994,,280468,SSY-EP449-qq-e-858k,SSY-EP449-qq-e-d-858k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスα,ZVW40W/ZVW41W,H24/10～,1800,,リア,8994,,280630,SSY-EP478-qq-e-1268k,SSY-EP478-qq-e-d-1268k,4515693314786,EP478,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスα,ZVW40W/ZVW41W,H26/11～,1800,,フロント,8994,,280469,SSY-EP449-qq-e-859k,SSY-EP449-qq-e-d-859k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスα,ZVW40W/ZVW41W,H26/11～,1800,,リア,8994,,280631,SSY-EP478-qq-e-1269k,SSY-EP478-qq-e-d-1269k,4515693314786,EP478,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,14100
トヨタ,プリウスα G's,ZVW40W/ZVW41W,H27/2～,1800,,フロント,8994,,280450,SSY-EP449-qq-e-285k,SSY-EP449-qq-e-d-285k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,プリウスα G's,ZVW40W/ZVW41W,H27/2～,1800,,リア,8994,,280636,SSY-EP478-qq-e-275k,SSY-EP478-qq-e-d-275k,4515693314786,EP478,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレイド,AZE154H/AZE156H,H18/12～,2400,,フロント,8994,,280451,SSY-EP449-qq-e-286k,SSY-EP449-qq-e-d-286k,4515693314496,EP449,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレイド,AZE154H/AZE156H,H18/12～,2400,,リア,8994,,280329,SSY-EP434-qq-e-6090k,SSY-EP434-qq-e-d-6090k,4515693314342,EP434,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレイドマスター,GRE156H,H19/8～,3500,マスターG含む,フロント,8994,,280503,SSY-EP459-qq-e-287k,SSY-EP459-qq-e-d-287k,4515693314595,EP459,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレイドマスター,GRE156H,H19/8～,3500,マスターG含む,リア,8994,,280330,SSY-EP434-qq-e-6091k,SSY-EP434-qq-e-d-6091k,4515693314342,EP434,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレビス,JCG10/JCG11,H13/6～H19/6,2500～3000,,フロント,8994,,279855,SSY-EP380-qq-e-288k,SSY-EP380-qq-e-d-288k,4515693313802,EP380,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレビス,JCG10/JCG11,H13/6～H19/6,2500～3000,,リア,8994,,279619,SSY-EP354-qq-e-6092k,SSY-EP354-qq-e-d-6092k,4515693313543,EP354,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレビス,JCG15,H13/6～H19/6,2500,,フロント,8994,,278611,SSY-EP225-qq-e-289k,SSY-EP225-qq-e-d-289k,4515693312256,EP225,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,ブレビス,JCG15,H13/6～H19/6,2500,,リア,8994,,279620,SSY-EP354-qq-e-6093k,SSY-EP354-qq-e-d-6093k,4515693313543,EP354,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
トヨタ,プレミオ/コロナプレミオ,ST191/ST195/CT195,H4/2～H8/1,2000,4WD,フロント,8994,,288777,SSY-EP294-qq-e-7078k,出さない,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,プレミオ/コロナプレミオ,ST191/ST195/CT195,H4/2～H8/1,2000,4WD,リア,8994,,287705,SSY-EP168-qq-e-8604k,出さない,4515693311686,EP168,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,プレミオ/コロナプレミオ,ST210/AT210/AT211/CT210,H8/1～H13/12,1600～2000,FF,フロント,8994,,286014,SSY-EP294-qq-e-7080k,出さない,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
トヨタ,プレミオ/コロナプレミオ,ST215/CT215,H8/1～H13/12,2000,4WD,フロント,8994,,286015,SSY-EP294-qq-e-7081k,出さない,4515693312942,EP294,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
