自動車メーカー,車種,型式,年式,Fr/Rr,適合詳細,備考,注意事項,SET価格,Camp価格,商品ID,商品コード,JANコード,メーカー品番,メーカー名,商品名,定価,掛け,販売価格,工賃
マツダ,カペラワゴン/カペラカーゴ,GWFW,97/10～99/08,リア,,,,18000,,136900,71523106280-qq-04436,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,カペラワゴン/カペラカーゴ,GWFW,99/09～02/04,フロント,,,,18000,,130303,71523100610-qq-0963,4580439033009,P49 026N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,カペラワゴン/カペラカーゴ,GWFW,99/09～02/04,リア,,,,18000,,136901,71523106280-qq-04437,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,キャロル,AA6RA,90/02～92/07,フロント,,,,12000,,131256,71523080020-qq-03214,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
マツダ,キャロル,AA6RA,92/07～95/10,フロント,,,,12000,,136073,71523080020-qq-03215,4580439035850,P79 036N,brembo,プレミアムセラミックパッド,10000,65,10000,2000
マツダ,クロノス,GE8P/GEEP/GEFP/GE5P,91/11～95/12,フロント,,,,18000,,136792,71523100600-qq-04289,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,クロノス,GESR,91/11～95/12,フロント,,,,18000,,136793,71523100600-qq-04290,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,クロノス,GESR,91/11～95/12,リア,,,,18000,,130314,71523106280-qq-0974,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,デミオ,DE5FS,07/07～14/09,フロント,スポーツ<br>16インチホイール,,,18000,,134505,71523010290-qq-01258,4580439032613,P16 013N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,デミオ,DW3W/DW5W,96/07～02/08,フロント,車台No.500000まで<br>ABS無,,,18000,,131329,71523100630-qq-04327,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,デミオ,DY3R/DY3W/DY5R/DY5W,02/06～07/07,フロント,,,,24000,,131316,71523100060-qq-04199,4580439034945,P24 055N,brembo,プレミアムセラミックパッド,22000,65,22000,2000
マツダ,テルスター,GD8RF/GDERF,87/04～91/10,リア,,,,18000,,136917,71523106280-qq-04453,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GE8PF/GEFPF/GEEPE/GE5PF,91/10～97/10,フロント,,,,18000,,136782,71523100600-qq-04279,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GESRF,91/10～97/10,フロント,,,,18000,,136783,71523100600-qq-04280,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GESRF,91/10～97/10,リア,,,,18000,,136918,71523106280-qq-04454,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GF8PF,97/10～99/09,フロント,,,,18000,,136784,71523100600-qq-04281,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GFEPF,97/10～99/09,フロント,,,,18000,,136785,71523100600-qq-04282,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GFERF,97/10～99/09,フロント,,,,18000,,136786,71523100600-qq-04283,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスター,GFERF,97/10～99/09,リア,,,,18000,,136919,71523106280-qq-04455,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターII,CG2PPF,94/08～97/07,フロント,,,,18000,,136787,71523100600-qq-04284,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターII,CG2SPF,94/08～97/07,フロント,,,,18000,,136788,71523100600-qq-04285,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターII,CG2SRF,94/08～97/07,フロント,,,,18000,,136789,71523100600-qq-04286,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターII,CG2SRF,94/08～97/07,リア,,,,18000,,130309,71523106280-qq-0969,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GVERF,90/08～97/10,リア,,,,18000,,130310,71523106280-qq-0970,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GVFRF,92/06～97/10,リア,,,,18000,,130311,71523106280-qq-0971,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GW8WF,97/10～98/12,フロント,,,,18000,,136790,71523100600-qq-04287,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GWERF/GW5RF,97/10～98/12,フロント,,,,18000,,130304,71523100610-qq-0964,4580439033009,P49 026N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GWERF/GW5RF,97/10～98/12,リア,,,,18000,,130312,71523106280-qq-0972,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GWEWF,97/10～98/12,フロント,,,,18000,,136791,71523100600-qq-04288,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,テルスターワゴン,GWEWF,97/10～98/12,リア,,,,18000,,130313,71523106280-qq-0973,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ビアンテ,CCEFW/CCEAW/CC3FW/CCFFW,08/05～,フロント,,,,20000,,129925,71523270310-qq-05106,4580439032637,P24 061N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
マツダ,ビアンテ,CCEFW/CCEAW/CC3FW/CCFFW,08/05～,リア,,,,22000,,129916,71523246170-qq-05053,4580439032606,P59 042N,brembo,プレミアムセラミックパッド,20000,65,20000,2000
マツダ,ファミリア,BG3P,89/01～91/03,フロント,,,,18000,,136820,71523100630-qq-04331,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG3P,91/03～96/09,フロント,,,,18000,,136821,71523100630-qq-04332,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG3S,89/01～91/03,フロント,,,,18000,,136822,71523100630-qq-04333,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG3S,91/03～96/09,フロント,,,,18000,,136823,71523100630-qq-04334,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG5P,89/01～91/03,フロント,,,,18000,,136824,71523100630-qq-04335,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG5P,91/03～96/09,フロント,,,,18000,,136825,71523100630-qq-04336,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG5S,89/01～91/03,フロント,,,,18000,,136826,71523100630-qq-04337,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG5S,91/03～96/09,フロント,,,,18000,,136827,71523100630-qq-04338,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG6P/BG6R/BG6Z,89/01～94/05,フロント,,,,18000,,136828,71523100630-qq-04339,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG6S,89/01～90/12,フロント,,,,18000,,136829,71523100630-qq-04340,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG7P,89/01～91/03,フロント,,,,18000,,136830,71523100630-qq-04341,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG7P,91/03～96/09,フロント,,,,18000,,136831,71523100630-qq-04342,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8R,89/01～90/01,フロント,車台No.101129まで,,,18000,,131328,71523100620-qq-04301,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8R,89/01～90/01,リア,車台No.101129まで,,,18000,,134493,71523010080-qq-01240,4580439034532,P49 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8R,90/01～90/10,フロント,車台No.101130から,,,18000,,136796,71523100620-qq-04302,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8R,90/01～90/10,リア,車台No.101130から,,,18000,,131317,71523100070-qq-04202,4580439034952,P49 015N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8R,90/11～96/09,フロント,,,,18000,,136797,71523100620-qq-04303,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8S/BG8P,89/01～96/09,フロント,,,,18000,,136798,71523100620-qq-04304,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8Z,89/01～90/01,フロント,GT-X<br>車台No.101879まで,,,18000,,136799,71523100620-qq-04305,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8Z,90/01～90/10,フロント,GT-X<br>車台No.101880から,,,18000,,136800,71523100620-qq-04306,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8Z,90/01～90/10,リア,GT-X<br>車台No.101880から,,,18000,,136721,71523100070-qq-04203,4580439034952,P49 015N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8Z,90/11～96/09,フロント,GT-X,,,18000,,136801,71523100620-qq-04307,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BG8Z,92/01～96/09,リア,GT-R/GT-Ae,,,18000,,136902,71523106280-qq-04438,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA3P/BHA3S,94/03～98/05,フロント,,,,18000,,136832,71523100630-qq-04343,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA5S/BHA5P,94/03～98/05,フロント,,,,18000,,136802,71523100620-qq-04308,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA6R,94/03～98/05,フロント,,,,18000,,136803,71523100620-qq-04309,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA6R,94/03～98/05,リア,,,,18000,,131337,71523106250-qq-04390,4580439033115,P49 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA7P,94/03～98/05,フロント,,,,18000,,136804,71523100620-qq-04310,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA7R,94/03～98/05,フロント,,,,18000,,136805,71523100620-qq-04311,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA7R,94/03～98/05,リア,,,,18000,,136862,71523106250-qq-04391,4580439033115,P49 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA8S/BHA8P,94/03～98/05,フロント,,,,18000,,136806,71523100620-qq-04312,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHA8S/BHA8P,94/03～98/05,リア,,,,18000,,136863,71523106250-qq-04392,4580439033115,P49 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BHALS/BHALP,94/03～98/05,フロント,,,,18000,,136833,71523100630-qq-04344,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ3P,98/04～03/10,フロント,,,,18000,,131318,71523100080-qq-04209,4580439034969,P49 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ5P,00/09～03/10,フロント,車台No.300001から<br>FF・LS,,,18000,,136728,71523100080-qq-04211,4580439034969,P49 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ5P,00/09～03/10,フロント,FF・グレードRS及び4WD,,,18000,,136769,71523100600-qq-04264,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ5P,00/09～03/10,リア,4WD,,,18000,,136904,71523106280-qq-04440,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ5P,98/04～00/09,フロント,車台No.300000まで<br>FF,,,18000,,136727,71523100080-qq-04210,4580439034969,P49 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ5P,98/04～00/09,フロント,4WD,,,18000,,136768,71523100600-qq-04263,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJ5P,98/04～00/09,リア,4WD,,,18000,,136903,71523106280-qq-04439,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJEP,98/04～00/09,フロント,,,,18000,,136729,71523100080-qq-04212,4580439034969,P49 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリア,BJFP,01/12～03/10,フロント,スポーツ20,,,18000,,136770,71523100600-qq-04265,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアバン,BVAY12/BVY12/BVJY12/BVZNY12/BVHNY12,07/01～,フロント,,,,18000,,136743,71523100580-qq-04233,4580439032972,P56 088N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアバン,BVHNY11/BVHFY11/BVENY11,99/06～06/12,フロント,,,,18000,,135613,71523070030-qq-02665,4580439035416,P56 083N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアバン,BVSY10,94/08～99/06,フロント,ABS無,,,18000,,135778,71523070900-qq-02857,4580439033559,P56 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアバン,BVY10/BVFY10,94/08～99/06,フロント,ABS無,,,18000,,135779,71523070900-qq-02858,4580439033559,P56 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアバン,BVY11/BVFY11/BVEY11,99/06～06/12,フロント,ABS付/無共通,,,18000,,135617,71523070030-qq-02670,4580439035416,P56 083N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,00/09～03/10,フロント,車台No.300001から<br>FF S-f,,,18000,,136731,71523100080-qq-04214,4580439034969,P49 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,00/09～03/10,フロント,FFナビスポーツ及びRS共通<br>車台No.300001から,,,18000,,136772,71523100600-qq-04267,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,00/09～03/10,フロント,4WD,,,18000,,136773,71523100600-qq-04268,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,00/09～03/10,リア,4WD,,,18000,,136906,71523106280-qq-04442,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,98/04～00/09,フロント,車台No.300000まで<br>FF,,,18000,,136730,71523100080-qq-04213,4580439034969,P49 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,98/04～00/09,フロント,4WD,,,18000,,136771,71523100600-qq-04266,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ5W,98/04～00/09,リア,4WD,,,18000,,136905,71523106280-qq-04441,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ8W,98/04～03/10,フロント,,,,18000,,129905,71523100600-qq-04269,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJ8W,98/04～03/10,リア,,,,18000,,136907,71523106280-qq-04443,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJFW,98/04～03/10,フロント,FF/4WD共通,,,18000,,129906,71523100600-qq-04270,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BJFW,98/04～03/10,リア,4WDのみ適合,,,18000,,136908,71523106280-qq-04444,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BWFNY10,96/05～99/04,フロント,車台No.508000まで<br>ABS無,,,18000,,135776,71523070900-qq-02855,4580439033559,P56 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BWFNY10,96/05～99/04,フロント,車台No.508001から ABS付/ABS無車共通,,,18000,,135876,71523070940-qq-02976,4580439033597,P56 026N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BWFY10/BWEY10,96/05～99/04,フロント,車台No.508000まで<br>ABS無,,,18000,,135777,71523070900-qq-02856,4580439033559,P56 027N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ファミリアワゴン,BWFY10/BWEY10,96/05～99/04,フロント,車台No.508001から ABS付/ABS無車共通,,,18000,,135894,71523070940-qq-02994,4580439033597,P56 026N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,フェスティバ,D23PF,92/11～,フロント,ABS付/無共通,,,18000,,136817,71523100630-qq-04328,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,フェスティバ,D25PF,92/11～,フロント,ABS付/無共通,,,18000,,136818,71523100630-qq-04329,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,フェスティバミニワゴン,DW3WF/DW5WF,96/07～,フロント,ABS付/無共通,,,18000,,136819,71523100630-qq-04330,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プレマシー,CP8W,99/02～05/02,フロント,FF/4WD共通,,,18000,,136780,71523100600-qq-04277,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プレマシー,CP8W,99/02～05/02,リア,4WD,,,18000,,136913,71523106280-qq-04449,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プレマシー,CPEW,99/02～05/02,フロント,,,,18000,,136781,71523100600-qq-04278,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プレマシー,CPEW,99/02～05/02,リア,,,,18000,,136914,71523106280-qq-04450,4580439033146,P49 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プレマシー,CR3W,05/02～10/07,フロント,,,,20000,,129926,71523270310-qq-05107,4580439032637,P24 061N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
マツダ,プレマシー,CR3W,05/02～10/07,リア,,,,22000,,129917,71523246170-qq-05054,4580439032606,P59 042N,brembo,プレミアムセラミックパッド,20000,65,20000,2000
マツダ,プレマシー,CREW,05/02～10/07,フロント,,,,20000,,129927,71523270310-qq-05108,4580439032637,P24 061N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
マツダ,プレマシー,CREW,05/02～10/07,リア,,,,22000,,129918,71523246170-qq-05055,4580439032606,P59 042N,brembo,プレミアムセラミックパッド,20000,65,20000,2000
マツダ,プレマシー,CWEAW,10/07～,フロント,,,,20000,,129928,71523270310-qq-05109,4580439032637,P24 061N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
マツダ,プレマシー,CWEAW,10/07～,リア,,,,22000,,129919,71523246170-qq-05056,4580439032606,P59 042N,brembo,プレミアムセラミックパッド,20000,65,20000,2000
マツダ,プレマシー,CWEFW/CWFFW,10/07～,フロント,,,,20000,,129929,71523270310-qq-05110,4580439032637,P24 061N,brembo,プレミアムセラミックパッド,18000,65,18000,2000
マツダ,プレマシー,CWEFW/CWFFW,10/07～,リア,,,,22000,,129920,71523246170-qq-05057,4580439032606,P59 042N,brembo,プレミアムセラミックパッド,20000,65,20000,2000
マツダ,プロシード,UF66M,96/02～99/01,フロント,車台No.200261から,,,18000,,131325,71523100590-qq-04250,4580439032989,P49 019N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プロシードマービー,UV56R/UVL6R,96/02～99/12,フロント,,,,18000,,136760,71523100590-qq-04251,4580439032989,P49 019N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プロシードレバンテ,TF11W/TJ11W/TF31W/TJ31W,95/02～97/10,フロント,,,,18000,,131266,71523081060-qq-03264,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プロシードレバンテ,TF51W/TJ51W/TJ61W,95/02～97/10,フロント,,,,18000,,136108,71523081060-qq-03265,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プロシードレバンテ,TJ32W/TJ62W,97/11～,フロント,,,,18000,,136109,71523081060-qq-03266,4580439033825,P79 009N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,プロシードレバンテ,TJ52W,97/11～,フロント,,,,18000,,131265,71523081050-qq-03261,4580439033818,P79 008N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ベリーサ,DC5W/DC5R,04/05～,フロント,,,,24000,,136720,71523100060-qq-04200,4580439034945,P24 055N,brembo,プレミアムセラミックパッド,22000,65,22000,2000
マツダ,ボンゴフレンディ/フリーダ,SGEW/SGE3/SG5W/SGL3/SGL5/SGLW/SGLR,95/04～05/11,フロント,,,,18000,,136697,71523100020-qq-04171,4580439034907,P49 028N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ボンゴフレンディ/フリーダ,SGEW/SGE3/SG5W/SGL3/SGL5/SGLW/SGLR,95/04～05/11,リア,,,,18000,,131313,71523100030-qq-04183,4580439034914,P49 025N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ボンゴフレンディ/フリーダ,SGEWF/SGE3F/SG5WF/SGL3F/SGL5F/SGLWF/SGLRF,95/04～05/11,フロント,,,,18000,,136698,71523100020-qq-04172,4580439034907,P49 028N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ボンゴフレンディ/フリーダ,SGEWF/SGE3F/SG5WF/SGL3F/SGL5F/SGLWF/SGLRF,95/04～05/11,リア,,,,18000,,136707,71523100030-qq-04184,4580439034914,P49 025N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス100,BG5PE,89/11～94/03,フロント,,,,18000,,136842,71523100630-qq-04353,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス100,BG8PE,89/11～94/03,フロント,車台No.100001から,,,18000,,136815,71523100620-qq-04321,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス100,BG8PE,89/11～94/03,リア,車台No.100301からの車両に限る,,,18000,,136724,71523100070-qq-04206,4580439034952,P49 015N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス500,CA8PE/CA8P/CAPP/CAEPE/CAEP,91/12～94/02,フロント,,,,18000,,136794,71523100600-qq-04291,4580439032996,P49 023N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス500,CA8PE/CA8P/CAPP/CAEPE/CAEP,91/12～94/02,リア,,,,18000,,131319,71523100100-qq-04218,4580439034983,P24 036N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス800/ミレーニア,TAFP/TA3A/TA3P/TA5A/TA5P,97/07～00/06,フロント,,,,18000,,136761,71523100590-qq-04252,4580439032989,P49 019N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノス800/ミレーニア,TAFP/TA3A/TA3P/TA5A/TA5P,97/07～00/06,リア,,,,18000,,136710,71523100030-qq-04187,4580439034914,P49 025N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノスプレッソ/AZ-3,EC5S/EC5SA,91/03～98/03,フロント,,,,18000,,129907,71523100620-qq-04322,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノスプレッソ/AZ-3,EC8SE,91/06～93/08,フロント,,,,18000,,136816,71523100620-qq-04323,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノスプレッソ/AZ-3,EC8SE,91/06～93/08,リア,,,,18000,,136725,71523100070-qq-04207,4580439034952,P49 015N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノスプレッソ/AZ-3,ECPSA/EC8S,93/09～98/03,フロント,,,,18000,,129908,71523100620-qq-04324,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ユーノスプレッソ/AZ-3,ECPSA/EC8S,93/09～98/03,リア,,,,18000,,134495,71523010080-qq-01242,4580439034532,P49 005N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ランティス,CBA8P,93/06～,フロント,,,,18000,,136807,71523100620-qq-04313,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ランティス,CBA8P,93/06～,リア,,,,18000,,136864,71523106250-qq-04393,4580439033115,P49 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,ランティス,CBAEP,93/06～,リア,,,,18000,,136865,71523106250-qq-04394,4580439033115,P49 021N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG3PF,89/03～94/05,フロント,,,,18000,,136834,71523100630-qq-04345,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG5PF,89/03～94/05,フロント,,,,18000,,136835,71523100630-qq-04346,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG6PF,89/03～94/05,フロント,,,,18000,,136836,71523100630-qq-04347,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG6RF,89/03～94/05,フロント,リア:ディスク/ドラム共通,,,18000,,136837,71523100630-qq-04348,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG7PF,89/03～94/05,フロント,,,,18000,,136838,71523100630-qq-04349,4580439033023,P49 016N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG8PF,89/03～90/11,フロント,リア:ディスク車及び車台No.300279までのリア:ドラム車,,,18000,,136808,71523100620-qq-04314,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
マツダ,レーザー,BG8PF,90/11～94/05,フロント,リア:ディスク車及び車台No.300279までのリア:ドラム車,,,18000,,136809,71523100620-qq-04315,4580439033016,P49 011N,brembo,プレミアムセラミックパッド,16000,65,16000,2000
